time,sigma,output_effective_labor,capital_effective_labor,consumption_effective_labor,wage_productivity,ai_services_effective_labor,capability,ai_service_price,output_per_person_growth,wage_growth,consumption_per_person_growth,net_interest,labor_income_share,inference_output_share,research_output_share,profit_output_share,seed_time,capability_frontier_ratio,ai_services_counterfactual_ratio
-9.800000000000011,1.5,172613856.82367924,384607396.6091429,14379576.025180776,213218.99159715738,115690311187.48698,1002.185120714239,0.0009978196436276347,0.05815223753750588,0.042121231655872705,0.058105765136135266,0.09810576513613527,0.0012352368200367328,0.6687647631799631,0.0,0.0,180.2,0.9,1.0
-9.780000000000001,1.5,172780171.12265372,384978893.3254714,14393417.44152754,213356.01219603847,115801847937.06279,1002.185120714239,0.0009978196436276347,0.058151866527495204,0.04212097783193718,0.058105409047117966,0.09810540904711797,0.0012348408431924784,0.6687651591568075,0.0,0.0,180.22,0.9,1.0
-9.759999999999991,1.5,172946644.38322216,385350745.7116147,14407272.078686029,213493.11976467576,115913491336.47287,1002.185120714239,0.0009978196436276347,0.05815149564020933,0.04212072409204455,0.05810505307591809,0.09810505307591809,0.0012344449961781813,0.6687655550038217,0.0,0.0,180.24,0.9,1.0
-9.740000000000009,1.5,173113276.75650418,385722954.1060714,14421139.949219042,213630.31435793167,116025241487.13203,1002.185120714239,0.0009978196436276347,0.05815112487560692,0.042120470436166436,0.05810469722249586,0.09810469722249586,0.0012340492789493988,0.6687659507210505,0.0,0.0,180.26,0.9,1.0
-9.719999999999999,1.5,173280068.3937614,386095518.8476624,14435021.065701501,213767.59603070057,116137098490.55132,1002.185120714239,0.0009978196436276347,0.0581507542336452,0.042120216864273495,0.05810434148680995,0.09810434148680995,0.0012336536914617066,0.6687663463085383,0.0,0.0,180.28,0.9,1.0
-9.699999999999989,1.5,173447019.4463959,386468440.2755249,14448915.440719934,213904.96483790956,116249062448.33842,1002.185120714239,0.0009978196436276347,0.0581503837142806,0.042119963376335855,0.05810398586881845,0.09810398586881845,0.0012332582336706981,0.6687667417663293,0.0,0.0,180.3,0.9,1.0
-9.680000000000007,1.5,173614130.06595266,386841718.7291083,14462823.08687265,214042.42083451967,116361133462.19374,1002.185120714239,0.0009978196436276347,0.05815001331747279,0.0421197099723258,0.058103630368482644,0.09810363036848264,0.0012328629055319933,0.6687671370944679,0.0,0.0,180.32,0.9,1.0
-9.659999999999997,1.5,173781400.4041111,387215354.54817575,14476744.016769433,214179.96407551944,116473311633.91074,1002.185120714239,0.0009978196436276347,0.05814964304317657,0.04211945665221238,0.05810327498575906,0.09810327498575906,0.0012324677070012402,0.6687675322929987,0.0,0.0,180.34,0.9,1.0
-9.639999999999986,1.5,173948830.6126981,387589348.07280886,14490678.243032075,214317.59461593427,116585597065.37946,1002.185120714239,0.0009978196436276347,0.058149272891351224,0.04211920341596761,0.058102919720608985,0.09810291972060899,0.0012320726380341035,0.6687679273619659,0.0,0.0,180.36,0.9,1.0
-9.620000000000005,1.5,174116420.8436809,387963699.6434146,14504625.778294325,214455.31251082252,116697989858.58572,1002.185120714239,0.0009978196436276347,0.05814890286195212,0.04211895026356094,0.05810256457298945,0.09810256457298945,0.0012316776985862657,0.6687683223014137,0.0,0.0,180.38,0.9,1.0
-9.599999999999994,1.5,174284171.24917373,388338409.6007188,14518586.635201754,214593.11781527867,116810490115.61372,1002.185120714239,0.0009978196436276347,0.05814853295493866,0.042118697194964444,0.058102209542861764,0.09810220954286177,0.0012312828886134211,0.6687687171113865,0.0,0.0,180.4,0.9,1.0
-9.580000000000013,1.5,174452081.98143148,388713478.2857734,14532560.82641202,214731.01058442975,116923097938.64197,1002.185120714239,0.0009978196436276347,0.05814816317026608,0.04211844421014747,0.05810185463018296,0.09810185463018296,0.0012308882080712875,0.6687691117919288,0.0,0.0,180.42,0.9,1.0
-9.560000000000002,1.5,174620153.19285768,389088906.0399539,14546548.364594832,214868.99087344026,117035813429.94792,1002.185120714239,0.0009978196436276347,0.05814779350789337,0.04211819130908186,0.058101499834913854,0.09810149983491386,0.0012304936569155918,0.6687695063430843,0.0,0.0,180.44,0.9,1.0
-9.539999999999992,1.5,174788385.03599656,389464693.2049597,14560549.262431905,215007.05873750715,117148636691.90562,1002.185120714239,0.0009978196436276347,0.058147423967776286,0.0421179384917373,0.058101145157011945,0.09810114515701195,0.0012300992351020794,0.6687699007648978,0.0,0.0,180.46,0.9,1.0
-9.52000000000001,1.5,174956777.66354075,389840840.12281454,14574563.532616865,215145.21423186493,117261567826.98537,1002.185120714239,0.0009978196436276347,0.05814705454987383,0.04211768575808562,0.05810079059643807,0.09810079059643807,0.0012297049425865083,0.6687702950574135,0.0,0.0,180.48,0.9,1.0
-9.5,1.5,175125331.2283233,390217347.13586384,14588591.18785543,215283.45741177947,117374606937.75545,1002.185120714239,0.0009978196436276347,0.05814668525414221,0.04211743310809681,0.058100436153150296,0.0981004361531503,0.0012293107793246605,0.6687706892206752,0.0,0.0,180.5,0.9,1.0
-9.47999999999999,1.5,175294045.88332713,390594214.58678347,14602632.240865408,215421.78833255576,117487754126.88182,1002.185120714239,0.0009978196436276347,0.058146316080540036,0.04211718054174245,0.05810008182710887,0.09810008182710887,0.001228916745272324,0.6687710832547276,0.0,0.0,180.52,0.9,1.0
-9.460000000000008,1.5,175462921.78167397,390971442.8185689,14616686.70437655,215560.20704952828,117601009497.12616,1002.185120714239,0.0009978196436276347,0.058145947029022475,0.042116928058991844,0.05809972761827086,0.09809972761827086,0.0012285228403853122,0.6687714771596145,0.0,0.0,180.54,0.9,1.0
-9.439999999999998,1.5,175631959.0766382,391349032.17454374,14630754.591130683,215698.71361807222,117714373151.34924,1002.185120714239,0.0009978196436276347,0.058145578099550135,0.04211667565981789,0.0580993735265986,0.0980993735265986,0.0012281290646194458,0.6687718709353805,0.0,0.0,180.56,0.9,1.0
-9.419999999999987,1.5,175801157.92163262,391726982.9983589,14644835.913881961,215837.30809359346,117827845192.5081,1002.185120714239,0.0009978196436276347,0.058145209292077255,0.04211642334418927,0.058099019552048096,0.0980990195520481,0.0012277354179305675,0.6687722645820694,0.0,0.0,180.58,0.9,1.0
-9.400000000000006,1.5,175970518.47022116,392105295.6339871,14658930.68539627,215975.9905315359,117941425723.65912,1002.185120714239,0.0009978196436276347,0.058144840606564385,0.04211617111207886,0.05809866569458171,0.09809866569458171,0.001227341900274533,0.6687726580997253,0.0,0.0,180.6,0.9,1.0
-9.379999999999995,1.5,176140040.8761083,392483970.4257303,14673038.918451745,216114.76098737543,118055114847.9547,1002.185120714239,0.0009978196436276347,0.05814447204296686,0.04211591896345608,0.05809831195415648,0.09809831195415648,0.0012269485116072154,0.6687730514883926,0.0,0.0,180.62,0.9,1.0
-9.360000000000014,1.5,176309725.29314795,392863007.71821713,14687160.625838634,216253.61951662472,118168912668.64508,1002.185120714239,0.0009978196436276347,0.05814410360124313,0.042115666898292374,0.05809795833073266,0.09809795833073266,0.0012265552518845033,0.6687734447481154,0.0,0.0,180.64,0.9,1.0
-9.340000000000003,1.5,176479571.87533873,393242407.85640323,14701295.82035941,216392.5661748316,118282819289.0805,1002.185120714239,0.0009978196436276347,0.05814373528135068,0.042115414916558604,0.05809760482426942,0.09809760482426942,0.001226162121062299,0.6687738378789376,0.0,0.0,180.66,0.9,1.0
-9.319999999999993,1.5,176649580.77682588,393622171.18557155,14715444.51482858,216531.60101757967,118396834812.70753,1002.185120714239,0.0009978196436276347,0.05814336708324741,0.04211516301822588,0.05809725143472646,0.09809725143472646,0.0012257691190965222,0.6687742308809034,0.0,0.0,180.68,0.9,1.0
-9.300000000000011,1.5,176819752.15189752,394002298.0513299,14729606.722072633,216670.7241004837,118510959343.06955,1002.185120714239,0.0009978196436276347,0.05814299900688975,0.04211491120326434,0.05809689816206195,0.09809689816206195,0.0012253762459431131,0.6687746237540568,0.0,0.0,180.7,0.9,1.0
-9.280000000000001,1.5,176990086.1549932,394382788.7996197,14743782.454930585,216809.93547919905,118625192983.81194,1002.185120714239,0.0009978196436276347,0.05814263105223622,0.0421146594716455,0.05809654500623603,0.09809654500623603,0.0012249835015580184,0.6687750164984418,0.0,0.0,180.72,0.9,1.0
-9.259999999999991,1.5,177160582.9406964,394763643.7767062,14757971.726253306,216949.23520941305,118739535838.67499,1002.185120714239,0.0009978196436276347,0.05814226321924473,0.04211440782334049,0.05809619196720852,0.09809619196720852,0.0012245908858972076,0.6687754091141027,0.0,0.0,180.74,0.9,1.0
-9.240000000000009,1.5,177331242.6637351,395144863.32918215,14772174.548903951,217088.6233468474,118853988011.49777,1002.185120714239,0.0009978196436276347,0.058141895507872306,0.04211415625831984,0.058095839044938,0.098095839044938,0.0012241983989166655,0.6687758016010833,0.0,0.0,180.76,0.9,1.0
-9.219999999999999,1.5,177502065.4789879,395526447.80397445,14786390.935757862,217228.09994726125,118968549606.21996,1002.185120714239,0.0009978196436276347,0.058141527918076856,0.042113904776554675,0.0580954862393842,0.0980954862393842,0.0012238060405723881,0.6687761939594274,0.0,0.0,180.78,0.9,1.0
-9.199999999999989,1.5,177673051.54147768,395908397.54833376,14800620.899702644,217367.66506644784,119083220726.87766,1002.185120714239,0.0009978196436276347,0.05814116044981645,0.04211365337801622,0.05809513355050682,0.09809513355050682,0.0012234138108203946,0.6687765861891796,0.0,0.0,180.8,0.9,1.0
-9.180000000000007,1.5,177844201.00637493,396290712.909843,14814864.453638002,217507.3187602352,119198001477.60564,1002.185120714239,0.0009978196436276347,0.058140793103048524,0.04211340206267528,0.05809478097826506,0.09809478097826506,0.0012230217096167143,0.6687769782903833,0.0,0.0,180.82,0.9,1.0
-9.159999999999997,1.5,178015514.0289972,396673394.23641646,14829121.610476032,217647.06108448733,119312891962.63995,1002.185120714239,0.0009978196436276347,0.058140425877730044,0.04211315083050236,0.058094428522617585,0.09809442852261759,0.0012226297369173924,0.6687773702630826,0.0,0.0,180.84,0.9,1.0
-9.139999999999986,1.5,178186990.7648113,397056441.8762955,14843392.383140856,217786.89209510508,119427892286.31297,1002.185120714239,0.0009978196436276347,0.058140058773820634,0.042112899681469716,0.058094076183525654,0.09809407618352566,0.001222237892678492,0.6687777621073214,0.0,0.0,180.86,0.9,1.0
-9.120000000000005,1.5,178358631.36942625,397439856.17805064,14857676.78456895,217926.8118480191,119543002553.05598,1002.185120714239,0.0009978196436276347,0.05813969179127616,0.04211264861554711,0.058093723960946884,0.09809372396094689,0.0012218461768560946,0.6687781538231438,0.0,0.0,180.88,0.9,1.0
-9.099999999999994,1.5,178530435.9986044,397823637.49058884,14871974.827709101,218066.82039920118,119658222867.401,1002.185120714239,0.0009978196436276347,0.05813932493005521,0.04211239763270612,0.058093371854841556,0.09809337185484156,0.0012214545894062906,0.6687785454105937,0.0,0.0,180.9,0.9,1.0
-9.080000000000013,1.5,178702404.8082525,398207786.16314375,14886286.52552237,218206.9178046569,119773553333.9775,1002.185120714239,0.0009978196436276347,0.058138958190115324,0.04211214673291761,0.058093019865168787,0.09809301986516879,0.001221063130285193,0.6687789368697148,0.0,0.0,180.92,0.9,1.0
-9.060000000000002,1.5,178874537.95442778,398592302.54528195,14900611.890982,218347.10412042635,119888994057.51624,1002.185120714239,0.0009978196436276347,0.05813859157141552,0.04211189591615348,0.058092667991889384,0.09809266799188938,0.0012206717994489248,0.668779328200551,0.0,0.0,180.94,0.9,1.0
-9.039999999999992,1.5,179046835.59333217,398977186.9869003,14914950.937073579,218487.37940258498,120004545142.8448,1002.185120714239,0.0009978196436276347,0.05813822507391287,0.04211164518238426,0.05809231623496202,0.09809231623496202,0.0012202805968536286,0.6687797194031464,0.0,0.0,180.96,0.9,1.0
-9.02000000000001,1.5,179219297.88131693,399362439.83823043,14929303.676795056,218627.74370724292,120120206694.89226,1002.185120714239,0.0009978196436276347,0.05813785869756434,0.042111394531580464,0.05809196459434534,0.09809196459434534,0.0012198895224554609,0.6687801104775445,0.0,0.0,180.98,0.9,1.0
-9.0,1.5,179391924.97488168,399748061.4498307,14943670.123156592,218768.19709054718,120235978818.68553,1002.185120714239,0.0009978196436276347,0.058137492442329054,0.042111143963714015,0.058091613070000096,0.0980916130700001,0.0012194985762105995,0.6687805014237893,0.0,0.0,181.0,0.9,1.0
-8.97999999999999,1.5,179564717.03067616,400134052.1725991,14958050.289180681,218908.73960868025,120351861619.35234,1002.185120714239,0.0009978196436276347,0.05813712630816506,0.04211089347875615,0.058091261661886044,0.09809126166188605,0.0012191077580752285,0.6687808922419248,0.0,0.0,181.02,0.9,1.0
-8.960000000000008,1.5,179737674.2054956,400520412.3577639,14972444.187902424,219049.3713178589,120467855202.11975,1002.185120714239,0.0009978196436276347,0.058136760295028844,0.042110643076677036,0.0580909103699613,0.0980909103699613,0.0012187170680055528,0.6687812829319943,0.0,0.0,181.04,0.9,1.0
-8.939999999999998,1.5,179910796.6562857,400907142.3568822,14986851.832368799,219190.09227433655,120583959672.31369,1002.185120714239,0.0009978196436276347,0.058136394402880154,0.04211039275744902,0.058090559194187145,0.09809055919418715,0.001218326505957798,0.6687816734940422,0.0,0.0,181.06,0.9,1.0
-8.919999999999987,1.5,180084084.54014164,401294242.52185345,15001273.235639626,219330.90253440128,120700175135.36258,1002.185120714239,0.0009978196436276347,0.05813602863167591,0.042110142521042566,0.05809020813452228,0.09809020813452228,0.0012179360718881935,0.6687820639281117,0.0,0.0,181.08,0.9,1.0
-8.900000000000006,1.5,180257538.01430494,401681713.20490223,15015708.410786837,219471.80215437675,120816501696.79137,1002.185120714239,0.0009978196436276347,0.05813566298137423,0.042109892367428965,0.0580898571909264,0.0980898571909264,0.0012175457657529968,0.6687824542342469,0.0,0.0,181.1,0.9,1.0
-8.879999999999995,1.5,180431157.23616946,402069554.75859326,15030157.370894756,219612.79119062333,120932939462.2285,1002.185120714239,0.0009978196436276347,0.05813529745193378,0.042109642296579826,0.05808950636335974,0.09808950636335974,0.0012171555875084728,0.6687828444124914,0.0,0.0,181.12,0.9,1.0
-8.860000000000014,1.5,180604942.36327627,402457767.53582555,15044620.129060267,219753.86969953577,121049488537.40004,1002.185120714239,0.0009978196436276347,0.058134932043311584,0.04210939230846569,0.058089155651781015,0.09808915565178102,0.0012167655371109036,0.668783234462889,0.0,0.0,181.14,0.9,1.0
-8.840000000000003,1.5,180778893.55331594,402846351.88982755,15059096.69839245,219895.03773754401,121166149028.13313,1002.185120714239,0.0009978196436276347,0.0581345667554668,0.042109142403058526,0.05808880505615096,0.09808880505615096,0.0012163756145165906,0.6687836243854833,0.0,0.0,181.16,0.9,1.0
-8.819999999999993,1.5,180953010.964131,403235308.17417127,15073587.092013083,220036.29536111676,121282921040.35616,1002.185120714239,0.0009978196436276347,0.05813420158835755,0.04210889258032959,0.0580884545764293,0.0980884545764293,0.0012159858196818453,0.6687840141803181,0.0,0.0,181.18,0.9,1.0
-8.800000000000011,1.5,181127294.7537066,403624636.74275285,15088091.323055945,220177.64262675127,121399804680.09492,1002.185120714239,0.0009978196436276347,0.05813383654194037,0.042108642840249115,0.0580881042125742,0.0980881042125742,0.001215596152563007,0.668784403847437,0.0,0.0,181.2,0.9,1.0
-8.780000000000001,1.5,181301745.08018732,404014337.9498185,15102609.404667914,220319.0795909899,121516800053.48096,1002.185120714239,0.0009978196436276347,0.058133471616174444,0.04210839318278906,0.0580877539645464,0.0980877539645464,0.001215206613116412,0.6687847933868836,0.0,0.0,181.22,0.9,1.0
-8.759999999999991,1.5,181476362.10186058,404404412.14993626,15117141.35000757,220460.60631040277,121633907266.74127,1002.185120714239,0.0009978196436276347,0.0581331068110184,0.04210814360792106,0.05808740383230617,0.09808740383230617,0.00121481720129843,0.6687851827987015,0.0,0.0,181.24,0.9,1.0
-8.740000000000009,1.5,181651145.97716713,404794859.6980222,15131687.172246613,220602.22284160054,121751126426.20659,1002.185120714239,0.0009978196436276347,0.05813274212642939,0.042107894115615704,0.05808705381581219,0.09808705381581219,0.0012144279170654344,0.6687855720829345,0.0,0.0,181.26,0.9,1.0
-8.719999999999999,1.5,181826096.86469856,405185680.94932324,15146246.884568956,220743.92924122867,121868457638.30852,1002.185120714239,0.0009978196436276347,0.058132377562367055,0.042107644705845305,0.05808670391502576,0.09808670391502576,0.0012140387603738183,0.6687859612396261,0.0,0.0,181.28,0.9,1.0
-8.699999999999989,1.5,182001214.92319226,405576876.2594221,15160820.500170795,220885.72556596453,121985901009.57869,1002.185120714239,0.0009978196436276347,0.05813201311878806,0.04210739537858015,0.058086354129905,0.098086354129905,0.0012136497311799922,0.6687863502688199,0.0,0.0,181.3,0.9,1.0
-8.680000000000007,1.5,182176500.311542,405968445.98424464,15175408.032261262,221027.61187252752,122103456646.64848,1002.185120714239,0.0009978196436276347,0.05813164879565159,0.042107146133792225,0.05808600446041073,0.09808600446041073,0.0012132608294403823,0.6687867391705595,0.0,0.0,181.32,0.9,1.0
-8.659999999999997,1.5,182351953.18878767,406360390.4800486,15190009.49406174,221169.5882176681,122221124656.25212,1002.185120714239,0.0009978196436276347,0.05813128459291521,0.04210689697145244,0.0580856549065021,0.0980856549065021,0.001212872055111428,0.6687871279448885,0.0,0.0,181.34,0.9,1.0
-8.639999999999986,1.5,182527573.71412376,406752710.1034342,15204624.898806194,221311.6546581753,122338905145.22635,1002.185120714239,0.0009978196436276347,0.05813092051053823,0.042106647891532845,0.05808530546813997,0.09808530546813997,0.0012124834081495845,0.6687875165918503,0.0,0.0,181.36,0.9,1.0
-8.620000000000005,1.5,182703362.04689184,407145405.21133566,15219254.25974108,221453.8112508717,122456798220.5066,1002.185120714239,0.0009978196436276347,0.05813055654847825,0.04210639889400437,0.058084956145283466,0.09808495614528347,0.0012120948885113243,0.6687879051114886,0.0,0.0,181.38,0.9,1.0
-8.599999999999994,1.5,182879318.34658787,407538476.1610317,15233897.590125576,221596.05805261753,122574803989.1306,1002.185120714239,0.0009978196436276347,0.05813019270669347,0.042106149978838346,0.05808460693789235,0.09808460693789235,0.001211706496153135,0.6687882935038467,0.0,0.0,181.4,0.9,1.0
-8.580000000000013,1.5,183055442.77285564,407931923.3101343,15248554.903231252,221738.39512030757,122692922558.23715,1002.185120714239,0.0009978196436276347,0.05812982898514153,0.04210590114600572,0.05808425784592582,0.09808425784592582,0.0012113182310315215,0.6687886817689684,0.0,0.0,181.42,0.9,1.0
-8.560000000000002,1.5,183231735.48549366,408325747.0165961,15263226.212342324,221880.82251087352,122811154035.06793,1002.185120714239,0.0009978196436276347,0.05812946538378219,0.04210565239547887,0.05808390886934519,0.09808390886934519,0.0012109300931030006,0.6687890699068969,0.0,0.0,181.44,0.9,1.0
-8.539999999999992,1.5,183408196.64445254,408719947.63871527,15277911.530755645,222023.34028128462,122929498526.96722,1002.185120714239,0.0009978196436276347,0.05812910190257374,0.042105403727229165,0.05808356000811018,0.09808356000811018,0.001210542082324105,0.6687894579176759,0.0,0.0,181.46,0.9,1.0
-8.52000000000001,1.5,183584826.40983,409114525.5351199,15292610.87178051,222165.94848854214,123047956141.37717,1002.185120714239,0.0009978196436276347,0.05812873854147433,0.042105155141227917,0.058083211262180516,0.09808321126218052,0.0012101541986513874,0.6687898458013486,0.0,0.0,181.48,0.9,1.0
-8.5,1.5,183761624.94187883,409509481.06478703,15307324.248739097,222308.64718968567,123166526985.84438,1002.185120714239,0.0009978196436276347,0.058128375300441536,0.042104906637446024,0.05808286263151543,0.09808286263151543,0.001209766442041415,0.6687902335579585,0.0,0.0,181.5,0.9,1.0
-8.47999999999999,1.5,183938592.4010024,409904814.5870299,15322051.674965946,222451.43644179005,123285211168.01881,1002.185120714239,0.0009978196436276347,0.058128012179433766,0.04210465821585496,0.05808251411607462,0.09808251411607462,0.0012093788124507656,0.6687906211875492,0.0,0.0,181.52,0.9,1.0
-8.460000000000008,1.5,184115728.9477582,410300526.4615013,15336793.163808282,222594.31630196766,123404008795.64941,1002.185120714239,0.0009978196436276347,0.05812764917841123,0.04210440987642739,0.05808216571581994,0.09808216571581994,0.0012089913098360405,0.668791008690164,0.0,0.0,181.54,0.9,1.0
-8.439999999999998,1.5,184293034.74285516,410696617.04820263,15351548.728626205,222737.28682736622,123522919976.58998,1002.185120714239,0.0009978196436276347,0.05812728629733113,0.042104161619133995,0.05808181743071011,0.09808181743071011,0.0012086039341538467,0.6687913960658461,0.0,0.0,181.56,0.9,1.0
-8.419999999999987,1.5,184470509.94715405,411093086.707471,15366318.38279236,222880.3480751694,123641944818.79565,1002.185120714239,0.0009978196436276347,0.058126923536152265,0.042103913443946456,0.05808146926070531,0.09808146926070531,0.0012082166853608135,0.6687917833146392,0.0,0.0,181.58,0.9,1.0
-8.400000000000006,1.5,184648154.72166085,411489935.79997087,15381102.139691364,223023.5001025907,123761083430.31871,1002.185120714239,0.0009978196436276347,0.05812656089483268,0.04210366535083605,0.05808112120576533,0.09808112120576533,0.0012078295634136004,0.6687921704365863,0.0,0.0,181.6,0.9,1.0
-8.379999999999995,1.5,184825969.22753364,411887164.68670595,15395900.012720678,223166.74296687896,123880335919.31299,1002.185120714239,0.0009978196436276347,0.05812619837333092,0.04210341733977432,0.05808077326585045,0.09808077326585045,0.001207442568268885,0.668792557431731,0.0,0.0,181.62,0.9,1.0
-8.360000000000014,1.5,185003953.62607983,412284773.72901505,15410712.015290136,223310.07672531786,123999702394.03442,1002.185120714239,0.0009978196436276347,0.058125835971605436,0.04210316941073275,0.05808042544092087,0.09808042544092087,0.0012070556998833673,0.6687929443001165,0.0,0.0,181.64,0.9,1.0
-8.340000000000003,1.5,185182108.07875916,412682763.2885799,15425538.16082216,223453.50143522487,124119182962.83942,1002.185120714239,0.0009978196436276347,0.05812547368961424,0.04210292156368256,0.058080077730936396,0.0980800777309364,0.0012066689582137626,0.6687933310417863,0.0,0.0,181.66,0.9,1.0
-8.319999999999993,1.5,185360432.74718708,413081133.7274297,15440378.462752284,223597.01715395684,124238777734.18883,1002.185120714239,0.0009978196436276347,0.058125111527315684,0.04210267379859518,0.05807973013585723,0.09807973013585723,0.001206282343216799,0.6687937176567831,0.0,0.0,181.68,0.9,1.0
-8.300000000000011,1.5,185538927.79312885,413479885.4079312,15455232.934528334,223740.62393890353,124358486816.64594,1002.185120714239,0.0009978196436276347,0.05812474948466783,0.04210242611544185,0.05807938265564313,0.09807938265564313,0.0012058958548492227,0.6687941041451507,0.0,0.0,181.7,0.9,1.0
-8.280000000000001,1.5,185717593.37850708,413879018.6927994,15470101.589611202,223884.3218474946,124478310318.87737,1002.185120714239,0.0009978196436276347,0.05812438756163027,0.042102178514194816,0.05807903529025545,0.09807903529025545,0.0012055094930677943,0.6687944905069321,0.0,0.0,181.72,0.9,1.0
-8.259999999999991,1.5,185896429.6653933,414278533.94509053,15484984.44147427,224028.11093719263,124598248349.65102,1002.185120714239,0.0009978196436276347,0.05812402575815984,0.042101930994824524,0.05807868803965282,0.09807868803965282,0.0012051232578292933,0.6687948767421706,0.0,0.0,181.74,0.9,1.0
-8.240000000000009,1.5,186075436.8160165,414678431.52820796,15499881.503604012,224171.99126549857,124718301017.84013,1002.185120714239,0.0009978196436276347,0.058123664074215674,0.0421016835573029,0.05807834090379609,0.0980783409037961,0.0012047371490905075,0.6687952628509095,0.0,0.0,181.76,0.9,1.0
-8.219999999999999,1.5,186254614.99275693,415078711.8058972,15514792.78949935,224315.9628899479,124838468432.42029,1002.185120714239,0.0009978196436276347,0.05812330250975564,0.04210143620160109,0.05807799388264497,0.09807799388264497,0.0012043511668082471,0.6687956488331918,0.0,0.0,181.78,0.9,1.0
-8.199999999999989,1.5,186433964.35815206,415479375.1422515,15529718.31267228,224460.02586811496,124958750702.4708,1002.185120714239,0.0009978196436276347,0.058122941064739406,0.04210118892769137,0.05807764697616077,0.09807764697616077,0.0012039653109393335,0.6687960346890606,0.0,0.0,181.8,0.9,1.0
-8.180000000000007,1.5,186613485.07488936,415880421.90170676,15544658.086647376,224604.18025760827,125079147937.1731,1002.185120714239,0.0009978196436276347,0.05812257973912444,0.042100941735544614,0.0580773001843027,0.0980773001843027,0.0012035795814406068,0.6687964204185594,0.0,0.0,181.82,0.9,1.0
-8.159999999999997,1.5,186793177.30581126,416281852.4490445,15559612.124962032,224748.4261160716,125199660245.81258,1002.185120714239,0.0009978196436276347,0.05812221853286871,0.042100694625131975,0.058076953507030536,0.09807695350703054,0.0012031939782689224,0.668796806021731,0.0,0.0,181.84,0.9,1.0
-8.139999999999986,1.5,186973041.2139185,416683667.14939696,15574580.441166798,224892.763501189,125320287737.78001,1002.185120714239,0.0009978196436276347,0.05812185744593182,0.042100447596425755,0.0580766069443056,0.0980766069443056,0.0012028085013811474,0.6687971914986187,0.0,0.0,181.86,0.9,1.0
-8.120000000000005,1.5,187153076.9623644,417085866.3682395,15589563.048824681,225037.1924706798,125441030522.56944,1002.185120714239,0.0009978196436276347,0.05812149647827294,0.0421002006493979,0.058076260496088654,0.09807626049608865,0.0012024231507341643,0.6687975768492657,0.0,0.0,181.88,0.9,1.0
-8.099999999999994,1.5,187333284.7144522,417488450.47139156,15604559.961511703,225181.71308229523,125561888709.77562,1002.185120714239,0.0009978196436276347,0.05812113562984837,0.04209995378401851,0.05807591416233789,0.0980759141623379,0.0012020379262848802,0.668797962073715,0.0,0.0,181.9,0.9,1.0
-8.080000000000013,1.5,187513664.6336466,417891419.8250239,15619571.192816757,225326.32539382865,125682862409.1003,1002.185120714239,0.0009978196436276347,0.058120774900618316,0.042099707000260236,0.058075567943015154,0.09807556794301515,0.0012016528279902056,0.6687983471720097,0.0,0.0,181.92,0.9,1.0
-8.060000000000002,1.5,187694216.88356403,418294774.79565316,15634596.756341495,225471.02946310746,125803951730.34927,1002.185120714239,0.0009978196436276347,0.05812041429054084,0.04209946029809432,0.058075221838080164,0.09807522183808016,0.0012012678558070756,0.6687987321441928,0.0,0.0,181.94,0.9,1.0
-8.039999999999992,1.5,187874941.62797716,418698515.7501438,15649636.66570074,225615.82534799594,125925156783.4302,1002.185120714239,0.0009978196436276347,0.05812005379957503,0.042099213677492704,0.05807487584749376,0.09807487584749376,0.001200883009692435,0.6687991169903075,0.0,0.0,181.96,0.9,1.0
-8.02000000000001,1.5,188055839.03081208,419102643.0557084,15664690.934521884,225760.7131063932,126046477678.35806,1002.185120714239,0.0009978196436276347,0.05811969342767837,0.04209896713842624,0.05807452997121517,0.09807452997121517,0.0012004982896032463,0.6687995017103967,0.0,0.0,181.98,0.9,1.0
-8.0,1.5,188236909.25615284,419507157.0799063,15679759.576445395,225905.69279623902,126167914525.24902,1002.185120714239,0.0009978196436276347,0.05811933317481106,0.042098720680867584,0.058074184209206174,0.09807418420920617,0.0012001136954964897,0.6687998863045034,0.0,0.0,182.0,0.9,1.0
-7.97999999999999,1.5,188418152.4682364,419912058.1906484,15694842.605124729,226050.76447550402,126289467434.32588,1002.185120714239,0.0009978196436276347,0.058118973040930076,0.042098474304787276,0.058073838561425555,0.09807383856142556,0.0011997292273291556,0.6688002707726708,0.0,0.0,182.02,0.9,1.0
-7.960000000000008,1.5,188599568.8314587,420317346.75619495,15709940.034226218,226195.92820220185,126411136515.91597,1002.185120714239,0.0009978196436276347,0.058118613025995115,0.04209822801015765,0.05807349302783459,0.0980734930278346,0.0011993448850582517,0.6688006551149417,0.0,0.0,182.04,0.9,1.0
-7.939999999999998,1.5,188781158.51036686,420723023.14514935,15725051.877428984,226341.1840343759,126532921880.44806,1002.185120714239,0.0009978196436276347,0.058118253129964235,0.042097981796949936,0.05807314760839304,0.09807314760839304,0.0011989606686408083,0.6688010393313591,0.0,0.0,182.06,0.9,1.0
-7.9199999999999875,1.5,188962921.66966936,421129087.7264723,15740178.148425328,226486.5320301127,126654823638.45964,1002.185120714239,0.0009978196436276347,0.058117893352797045,0.042097735665136415,0.05807280230306224,0.09807280230306224,0.001198576578033859,0.6688014234219661,0.0,0.0,182.08,0.9,1.0
