scenario,time,capability_frontier_ratio,output_per_person_growth,wage_growth,net_interest,labor_income_share,ai_services_counterfactual_ratio,output_counterfactual_ratio,wage_counterfactual_ratio,consumption_counterfactual_ratio
"Monopoly, chi = 7.5",9.540000000000001,0.9988635577540717,-0.008299443439909772,-0.002322736898068568,0.031118915506824982,0.001533541710460915,0.20619840502097986,0.2778776327767692,0.4699137872219358,1.2476322804967386
"Monopoly, chi = 7.5",9.55,0.9988670351712337,-0.008301088066899113,-0.0023234042234756835,0.03111952270975496,0.0015336333759873165,0.20606269038471545,0.2776938910659953,0.4697059713640069,1.2468004928212952
"Monopoly, chi = 7.5",9.56,0.9988704997244411,-0.008302724854194848,-0.0023240681865313428,0.031120127801711445,0.0015337250619475594,0.2059270593150845,0.2775102666728242,0.4694982447195011,1.2459692688599988
"Monopoly, chi = 7.5",9.57,0.9988739514694406,-0.008304353842893377,-0.0023247288053604926,0.03112073079183693,0.0015338167682765567,0.20579151179218205,0.27732675954674346,0.4692906072669862,1.2451386081980644
"Monopoly, chi = 7.5",9.58,0.998877390461693,-0.008305975073834323,-0.00232538609797005,0.031121331689229953,0.001533908494909073,0.20565604779597865,0.2771433696371838,0.46908305898490676,1.2443085104213347
"Monopoly, chi = 7.5",9.59,0.9988808167563676,-0.008307588587599661,-0.0023260400822488012,0.031121930502935893,0.0015340002417800955,0.20552066730630816,0.2769600968935486,0.46887559985173993,1.2434789751164383
"Monopoly, chi = 7.5",9.6,0.9988842304083645,-0.008309194424539416,-0.0023266907759817487,0.031122527241958464,0.0015340920088250584,0.20538537030282214,0.27677694126509816,0.46866822984588025,1.242650001870393
"Monopoly, chi = 7.5",9.61,0.9988876314723169,-0.008310792624774271,-0.0023273381968513277,0.03112312191525915,0.0015341837959796188,0.20525015676494776,0.2765939027009285,0.4684609489455217,1.2418215902705467
"Monopoly, chi = 7.5",9.620000000000001,0.9988910200025932,-0.00831238322820069,-0.002327982362440522,0.031123714531754623,0.001534275603180103,0.20511502667190734,0.2764109811499757,0.46825375712881084,1.2409937399045998
"Monopoly, chi = 7.5",9.625,0.9988927095845209,-0.00831317569351929,-0.0023283032299738684,0.031124010071475056,0.001534321514277752,0.20504749291064464,0.2763195642384509,0.4681501946199442,1.2405800250555812
"Monopoly, chi = 7.5",9.63,0.9988943960532984,-0.008313966274494211,-0.0023286232902347583,0.031124305100318453,0.0015343674303630603,0.2049799800027025,0.2762281765610061,0.4680466543736895,1.2401664503605703
"Monopoly, chi = 7.5",9.64,0.998897759678275,-0.008315541803102424,-0.0023292609976169427,0.031124893629781075,0.0015344592774654874,0.20484501673613598,0.27604548888263414,0.4678396406579878,1.2393397212268438
"Monopoly, chi = 7.5",9.65,0.9989011109310924,-0.008317109853234549,-0.0023298955018616896,0.03112548012892928,0.0015345511444247516,0.20471013685085943,0.27586291806340113,0.4676327159595464,1.2385135520923662
"Monopoly, chi = 7.5",9.66,0.9989044498650383,-0.008318670463848685,-0.002330526820127728,0.031126064606503273,0.0015346430311777746,0.20457534032544109,0.27568046405185853,0.4674258802560924,1.23768794254692
"Monopoly, chi = 7.5",9.67,0.9989077765331408,-0.008320223673680028,-0.0023311549694739553,0.03112664707119983,0.0015347349376625195,0.20444062713824881,0.2754981267964065,0.4672191335254325,1.2368628921806557
"Monopoly, chi = 7.5",9.68,0.9989110909881714,-0.008321769521247559,-0.002331779966863302,0.031127227531674975,0.0015348268638170235,0.2043059972674523,0.2753159062453001,0.46701247574515975,1.2360384005840532
"Monopoly, chi = 7.5",9.69,0.9989143932826469,-0.00832330804485298,-0.002332401829161743,0.031127805996542093,0.0015349188095795472,0.2041714506910123,0.2751338023466345,0.46680590689267526,1.2352144673479288
"Monopoly, chi = 7.5",9.700000000000001,0.9989176834688305,-0.008324839282583235,-0.002333020573139685,0.03112838247437527,0.001535010774889095,0.2040369873867041,0.27495181504836264,0.46659942694538015,1.2343910920634362
"Monopoly, chi = 7.5",9.71,0.9989209615987333,-0.008326363272318789,-0.0023336362154772073,0.03112895697370284,0.001535102759684671,0.2039026073320813,0.2747699442982652,0.46639303588039094,1.2335682743220737
"Monopoly, chi = 7.5",9.72,0.9989242277241058,-0.008327880051702274,-0.0023342487727440594,0.03112952950301688,0.0015351947639058003,0.20376831050457977,0.2745881900440771,0.46618673367491503,1.232746013715861
"Monopoly, chi = 7.5",9.73,0.9989274818964263,-0.008329389658144747,-0.0023348582614050872,0.031130100070758046,0.0015352867874920827,0.2036340968815282,0.27440655223351296,0.46598052030616116,1.231924309837624
"Monopoly, chi = 7.5",9.74,0.9989307241669224,-0.008330892128835494,-0.002335464697824088,0.031130668685330695,0.0015353788303831915,0.20349996644008775,0.2742250308141807,0.4657743957511852,1.231103162280603
"Monopoly, chi = 7.5",9.75,0.9989339545865751,-0.008332387500759729,-0.0023360680982749448,0.031131235355097542,0.0015354708925193214,0.20336591915723407,0.2740436257335455,0.4655683599869716,1.2302825706383618
"Monopoly, chi = 7.5",9.76,0.9989371732061201,-0.00833387581069512,-0.002336668478939037,0.031131800088380998,0.0015355629738413366,0.20323195500974306,0.27386233693891726,0.46536241299045067,1.2294625345047714
"Monopoly, chi = 7.5",9.77,0.9989403800760496,-0.008335357095218167,-0.002337265855909219,0.031132362893463203,0.0015356550742898032,0.20309807397419635,0.27368116437746315,0.46515655473823037,1.2286430534740609
"Monopoly, chi = 7.5",9.78,0.9989435752466128,-0.008336831390697338,-0.0023378602451849676,0.031132923778586036,0.001535747193806478,0.20296427602698497,0.2735001079962067,0.46495078520704314,1.2278241271407895
"Monopoly, chi = 7.5",9.790000000000001,0.9989467587678106,-0.00833829873329036,-0.0023384516626712244,0.031133482751953143,0.001535839332332448,0.20283056114437067,0.27331916774209686,0.4647451043732959,1.22700575509999
"Monopoly, chi = 7.5",9.8,0.998949930689381,-0.00833975915891669,-0.002339040124161555,0.031134039821724066,0.001535931489809693,0.20269692930252528,0.2731383435620938,0.46453951221369755,1.226187936947499
"Monopoly, chi = 7.5",9.81,0.9989530910608196,-0.008341212703295946,-0.0023396256453612563,0.031134594996017007,0.0015360236661801183,0.20256338047746097,0.2729576354030461,0.46433400870474517,1.2253706722795688
"Monopoly, chi = 7.5",9.82,0.998956239931385,-0.008342659401944329,-0.002340208241884194,0.03113514828291268,0.0015361158613858526,0.20242991464500434,0.2727770432116651,0.46412859382278493,1.2245539606927598
"Monopoly, chi = 7.5",9.83,0.9989593773501,-0.008344099290184606,-0.0023407879292591926,0.031135699690453586,0.0015362080753695449,0.20229653178080753,0.2725965669345304,0.4639232675440946,1.2237378017839868
"Monopoly, chi = 7.5",9.84,0.9989625033657525,-0.00834553240314223,-0.002341364722927196,0.031136249226642473,0.0015363003080744396,0.20216323186032936,0.2724162065180786,0.46371802984489835,1.2229221951504872
"Monopoly, chi = 7.5",9.85,0.9989656180268974,-0.008346958775745216,-0.002341938638240915,0.03113679689944643,0.0015363925594434834,0.20203001485886382,0.2722359619086238,0.463512880701124,1.2221071403898058
"Monopoly, chi = 7.5",9.86,0.9989687213818517,-0.008348378442725728,-0.002342509690466326,0.031137342716790792,0.0015364848294207388,0.20189688075153994,0.27205583305236863,0.46330782008885546,1.2212926370999446
"Monopoly, chi = 7.5",9.870000000000001,0.9989718134786794,-0.008349791438586713,-0.0023430778947621,0.031137886686560576,0.001536577117949599,0.20176382951343222,0.2718758198955588,0.4631028479840466,1.2204786848797036
"Monopoly, chi = 7.5",9.875,0.9989733553202513,-0.008350495445574977,-0.0023433609336489204,0.03113815798105872,0.0015366232691535117,0.201697334962506,0.27178585668762195,0.46300039511448104,1.2200719152954307
"Monopoly, chi = 7.5",9.88,0.9989748943652099,-0.00835119779763252,-0.0023436432661977195,0.031138428816603683,0.0015366694249741263,0.2016308611194696,0.27169592238434165,0.46289796436269454,1.2196652833282926
"Monopoly, chi = 7.5",9.89,0.9989779640890448,-0.008352597553978873,-0.0023442058197592364,0.03113896911472802,0.001536761750438532,0.20149797554438734,0.2715161404647216,0.46269316920060155,1.2188524320452245
"Monopoly, chi = 7.5",9.9,0.9989810226975585,-0.008353990741556419,-0.0023447655703513837,0.031139507588706025,0.0015368540942876229,0.20136517276276622,0.27133647408258427,0.46248846247354913,1.218040130630394
"Monopoly, chi = 7.5",9.91,0.9989840702378996,-0.008355377394100513,-0.0023453225327905213,0.031140044246273896,0.0015369464564661305,0.20123245274901003,0.2711569231836947,0.46228384415708934,1.2172283786839644
"Monopoly, chi = 7.5",9.92,0.9989871067569925,-0.008356757545167131,-0.0023458767218149934,0.031140579095129517,0.0015370388369196051,0.20109981547734043,0.27097748771367175,0.46207931422678034,1.216417175806454
"Monopoly, chi = 7.5",9.93,0.9989901323015338,-0.008358131228120465,-0.002346428152077121,0.031141112142933913,0.001537131235593374,0.200967260921846,0.27079816761805225,0.46187487265797345,1.215606521598782
"Monopoly, chi = 7.5",9.94,0.9989931469179768,-0.008359498476104758,-0.002346976838126167,0.031141643397309515,0.0015372236524332104,0.2008347890565505,0.27061896284239917,0.46167051942619813,1.214796415662608
"Monopoly, chi = 7.5",9.950000000000001,0.998996150652548,-0.008360859322078504,-0.0023475227944291313,0.0311421728658393,0.0015373160873851852,0.20070239985533567,0.2704398733321869,0.46146625450692447,1.2139868576000845
"Monopoly, chi = 7.5",9.96,0.9989991435512542,-0.008362213798812437,-0.002348066035368384,0.03114270055607367,0.0015374085403951463,0.2005700932919292,0.2702608990327834,0.46126207787537843,1.2131778470136438
"Monopoly, chi = 7.5",9.97,0.9990021256598837,-0.008363561938904064,-0.0023486065752511154,0.03114322647552245,0.0015375010114100573,0.20043786933987548,0.27008203988941143,0.4610579895068691,1.2123693835060425
"Monopoly, chi = 7.5",9.98,0.9990050970240076,-0.008364903774769863,-0.0023491444283038933,0.031143750631662304,0.001537593500376435,0.20030572797256796,0.2699032958471863,0.46085398937639077,1.2115614666804124
"Monopoly, chi = 7.5",9.99,0.9990080576889812,-0.008366239338639024,-0.0023496796086682585,0.031144273031939076,0.0015376860072415408,0.2001736691632458,0.2697246668511145,0.4606500774589775,1.2107540961401044
"Monopoly, chi = 7.5",10.0,0.9990110076999414,-0.00836756866257338,-0.0023502121304141343,0.03114479368375482,0.0015377785319530821,0.2000416928849811,0.26954615284608163,0.4604462537295832,1.2099472714889385
"Monopoly, chi = 7.5",10.125,0.9990470019667992,-0.008383671498355913,-0.0023566499358205735,0.031151157268861918,0.001538936575548637,0.198398941797967,0.2673244075812752,0.4579058876705893,1.1999078619041121
"Monopoly, chi = 7.5",10.25,0.999081423063988,-0.008398863874861119,-0.0023627006154175612,0.031157262674585254,0.0015400973009634233,0.19676902721938275,0.2651205121554451,0.4553792470591008,1.189952919140685
"Monopoly, chi = 7.5",10.375,0.9991143509845963,-0.008413201622803936,-0.002368388604659123,0.031163123028471323,0.0015412606151836814,0.19515189161394883,0.2629343559602665,0.45286628045627997,1.1800816854161043
"Monopoly, chi = 7.5",10.5,0.9991458610943798,-0.008426736787864963,-0.00237373664798257,0.03116875070012516,0.001542426430761804,0.19354747466987107,0.26076582673463594,0.4503669350042962,1.1702934122782727
