scenario,time,capability_frontier_ratio,output_per_person_growth,wage_growth,net_interest,labor_income_share,ai_services_counterfactual_ratio,output_counterfactual_ratio,wage_counterfactual_ratio,consumption_counterfactual_ratio
"Monopoly, chi = 7.5",308.5,0.9999741320548545,0.010495270242583073,0.010335985677875012,0.05049058369510842,0.04626776472312225,3.481107535850932e-08,5.202421015618389e-08,1.4836390149361175e-05,2.429067093973683e-07
"Monopoly, chi = 7.5",308.625,0.9999741930639708,0.010494821307746326,0.010335681253752917,0.050490139713246576,0.046266843932727716,3.4608711011255095e-08,5.172169018640964e-08,1.477882471524863e-05,2.4149425308535265e-07
"Monopoly, chi = 7.5",308.75,0.9999742539197265,0.010494372773949098,0.010335377101098692,0.0504896961260141,0.04626592399604017,3.440752235053079e-08,5.142092838170309e-08,1.4721482447915698e-05,2.4009000513429056e-07
"Monopoly, chi = 7.5",308.875,0.9999743146225338,0.010493924640855974,0.010335073219687012,0.05048925293308802,0.04626500491225773,3.4207502549199075e-08,5.112191452862783e-08,1.4664362482695356e-05,2.3869391786503345e-07
"Monopoly, chi = 7.5",309.0,0.9999743751728036,0.010493476908136803,0.010334769609296118,0.05048881013414899,0.04626408668057773,3.4008644819754e-08,5.08246384730608e-08,1.4607463958270126e-05,2.373059438752764e-07
"Monopoly, chi = 7.5",309.125,0.9999744355709458,0.010493029575458165,0.01033446626970203,0.05048836772887516,0.04626316930019843,3.381094241408836e-08,5.052909011984452e-08,1.4550786016658497e-05,2.35926036037953e-07
"Monopoly, chi = 7.5",309.25,0.999974495817369,0.010492582642484306,0.01033416320067917,0.050487925716944826,0.046262252770318195,3.361438862326659e-08,5.023525943244543e-08,1.4494327803201967e-05,2.3455414749963933e-07
"Monopoly, chi = 7.5",309.375,0.9999745559124805,0.010492136108884848,0.010333860402005601,0.05048748409803691,0.04626133709013507,3.3418976777295536e-08,4.9943136432614385e-08,1.4438088466552497e-05,2.3319023167896073e-07
"Monopoly, chi = 7.5",309.5,0.9999746158566868,0.01049168997432555,0.01033355787345676,0.05048704287182973,0.0462604222588475,3.3224700244900874e-08,4.965271120004851e-08,1.4382067158659727e-05,2.318342422650133e-07
"Monopoly, chi = 7.5",309.625,0.9999746756503928,0.01049124423847184,0.010333255614807847,0.05048660203800097,0.046259508275654344,3.3031552433300244e-08,4.936397387205178e-08,1.4326263034757447e-05,2.3048613321579964e-07
"Monopoly, chi = 7.5",309.75,0.9999747352940025,0.010490798900988797,0.010332953625833821,0.05048616159622808,0.04625859513975426,3.283952678800691e-08,4.907691464324258e-08,1.4270675253359249e-05,2.2914585875681787e-07
"Monopoly, chi = 7.5",309.875,0.9999747947879188,0.01049035396154387,0.01033265190631124,0.05048572154618984,0.046257682850346045,3.264861679264959e-08,4.879152376528301e-08,1.4215302976257825e-05,2.2781337337976903e-07
"Monopoly, chi = 7.5",310.0,0.9999748541325433,0.010489909419802022,0.010332350456014966,0.05048528188756424,0.0462567714066288,3.2458815968692756e-08,4.850779154645971e-08,1.416014536849525e-05,2.2648863184065013e-07
"Monopoly, chi = 7.5",310.125,0.9999749133282764,0.010489465275433683,0.010332049274723566,0.05048484262003185,0.04625586080780957,3.227011787518692e-08,4.822570835131239e-08,1.4105201598342157e-05,2.2517158915803887e-07
"Monopoly, chi = 7.5",310.25,0.9999749723755174,0.010489021528113446,0.010331748362218425,0.050484403743278394,0.04625495105310525,3.208251610854945e-08,4.7945264600303534e-08,1.405047083728415e-05,2.2386220061154702e-07
"Monopoly, chi = 7.5",310.375,0.9999750312746642,0.010488578177517738,0.010331447718282163,0.05048396525699016,0.04625404214173322,3.189600430236671e-08,4.766645076952402e-08,1.3995952260015875e-05,2.2256042174043628e-07
"Monopoly, chi = 7.5",310.5,0.9999750900261138,0.010488135223323196,0.01033114734269754,0.050483527160854316,0.04625313407291103,3.171057612717951e-08,4.738925739036872e-08,1.3941645044427691e-05,2.2126620834212895e-07
"Monopoly, chi = 7.5",310.625,0.9999751486302622,0.010487692665203389,0.010330847235245216,0.05048308945455503,0.046252226845856226,3.152622529026938e-08,4.711367504921932e-08,1.3887548371594345e-05,2.1997951647070161e-07
"Monopoly, chi = 7.5",310.75,0.9999752070875039,0.01048725050283501,0.01033054739570798,0.05048265213777897,0.04625132045978694,3.134294553544473e-08,4.6839694387121396e-08,1.3833661425762022e-05,2.1870030243539982e-07
"Monopoly, chi = 7.5",310.875,0.9999752653982323,0.01048680873589403,0.010330247823868105,0.0504822152102119,0.046250414913920956,3.116073064283032e-08,4.656730609947185e-08,1.3779983394336862e-05,2.174285227991569e-07
"Monopoly, chi = 7.5",311.0,0.9999753235628401,0.010486367364052576,0.010329948519505259,0.05048177867153768,0.04624951020747677,3.0979574428652835e-08,4.6296500935696307e-08,1.3726513467871454e-05,2.1616413437711996e-07
"Monopoly, chi = 7.5",311.125,0.9999753815817185,0.010485926386987324,0.010329649482402187,0.05048134252144279,0.04624860633967246,3.079947074503762e-08,4.6027269698944525e-08,1.3673250840054134e-05,2.1490709423518826e-07
"Monopoly, chi = 7.5",311.25,0.9999754394552576,0.01048548580437398,0.01032935071234097,0.050480906759613225,0.04624770330972601,3.0620413479794615e-08,4.5759603245770716e-08,1.3620194707695539e-05,2.1365735968855147e-07
"Monopoly, chi = 7.5",311.375,0.9999754971838465,0.010485045615884099,0.010329052209100858,0.050480471385731265,0.046246801116856966,3.0442396556212095e-08,4.549349248582546e-08,1.3567344270717202e-05,2.124148883002495e-07
"Monopoly, chi = 7.5",311.5,0.9999755547678731,0.010484605821193201,0.010328753972463791,0.050480036399483966,0.046245899760283184,3.026541393285597e-08,4.522892838155239e-08,1.3514698732139764e-05,2.1117963787973416e-07
"Monopoly, chi = 7.5",311.625,0.9999756122077245,0.010484166419976734,0.01032845600221165,0.05047960180055504,0.04624499923922399,3.008945960335719e-08,4.496590194787358e-08,1.3462257298069951e-05,2.0995156648143014e-07
"Monopoly, chi = 7.5",311.75,0.9999756695037862,0.01048372741190624,0.01032815829812366,0.05047916758862926,0.04624409955289797,2.9914527596215114e-08,4.470440425189154e-08,1.3410019177689808e-05,2.087306324033227e-07
"Monopoly, chi = 7.5",311.875,0.999975726656443,0.010483288796658177,0.010327860859982368,0.0504787337633916,0.04624320070052444,2.9740611974591397e-08,4.4444426412583695e-08,1.3357983583244021e-05,2.075167941855409e-07
"Monopoly, chi = 7.5",312.0,0.9999757836660782,0.010482850573902785,0.010327563687566103,0.0504783003245249,0.046242302681322685,2.9567706836109544e-08,4.4185959600499766e-08,1.3306149730028089e-05,2.0631001060894624e-07
"Monopoly, chi = 7.5",312.125,0.9999758405330745,0.010482412743314583,0.010327266780656083,0.05047786727171341,0.04624140549451223,2.9395806312654987e-08,4.392899503746529e-08,1.3254516836377134e-05,2.0511024069374575e-07
"Monopoly, chi = 7.5",312.25,0.9999758972578132,0.010481975304567914,0.010326970139033404,0.0504774346046427,0.0462405091393122,2.9224904570182102e-08,4.367352399628919e-08,1.3203084123654744e-05,2.0391744369811985e-07
"Monopoly, chi = 7.5",312.375,0.9999759538406746,0.01048153825733495,0.010326673762477681,0.05047700232299471,0.046239613614942734,2.9054995808560168e-08,4.341953780053582e-08,1.3151850816255412e-05,2.0273157911712787e-07
"Monopoly, chi = 7.5",312.5,0.9999760102820379,0.010481101601289743,0.010326377650769793,0.05047657042645466,0.04623871892062316,2.888607426136135e-08,4.31670278242063e-08,1.3100816141587953e-05,2.015526066812226e-07
"Monopoly, chi = 7.5",312.625,0.9999760665822811,0.010480665336102757,0.010326081803688185,0.05047613891470455,0.04623782505557394,2.8718134195629167e-08,4.291598549139241e-08,1.3049979330053176e-05,2.0038048635467942e-07
"Monopoly, chi = 7.5",312.75,0.9999761227417814,0.010480229461448148,0.010325786221013789,0.050475707787429214,0.04623693201901445,2.85511699116862e-08,4.2666402275988383e-08,1.2999339615032384e-05,1.992151783342368e-07
"Monopoly, chi = 7.5",312.875,0.9999761787609146,0.010479793976997793,0.010325490902525993,0.05047527704431104,0.04623603981016554,2.8385175742938228e-08,4.2418269701397265e-08,1.2948896232875639e-05,1.980566430477413e-07
"Monopoly, chi = 7.5",313.0,0.9999762346400557,0.010479358882422664,0.010325195848003559,0.05047484668503292,0.046235148428247184,2.8220146055683242e-08,4.217157934024657e-08,1.289864842289029e-05,1.9690484115281174e-07
"Monopoly, chi = 7.5",313.125,0.9999762903795785,0.010478924177396869,0.010324901057227373,0.050474416709279046,0.04623425787247999,2.805607524892203e-08,4.1926322814102905e-08,1.2848595427329939e-05,1.957597335355031e-07
"Monopoly, chi = 7.5",313.25,0.9999763459798557,0.01047848986159014,0.01032460652997534,0.05047398711673057,0.046233368142084404,2.7892957754166154e-08,4.1682491793185326e-08,1.2798736491382302e-05,1.946212813089839e-07
"Monopoly, chi = 7.5",313.375,0.9999764014412591,0.010478055934676423,0.01032431226602822,0.050473557907070976,0.04623247923628161,2.7730788035250167e-08,4.144007799608484e-08,1.2749070863158516e-05,1.934894458122115e-07
"Monopoly, chi = 7.5",313.5,0.9999764567641594,0.010477622396324233,0.010324018265163082,0.050473129079983206,0.04623159115429198,2.756956058814626e-08,4.119907318948404e-08,1.2699597793681372e-05,1.923641886086304e-07
"Monopoly, chi = 7.5",313.625,0.9999765119489259,0.010477189246208947,0.010323724527161642,0.05047270063515022,0.046230703895336483,2.7409269940773608e-08,4.0959469187876014e-08,1.2650316536874414e-05,1.912454714848585e-07
"Monopoly, chi = 7.5",313.75,0.9999765669959274,0.010476756483998081,0.010323431051800273,0.05047227257225284,0.04622981745863668,2.724991065281582e-08,4.072125785328769e-08,1.2601226349550269e-05,1.901332564494034e-07
"Monopoly, chi = 7.5",313.875,0.9999766219055314,0.0104763241093648,0.010323137838859181,0.05047184489097445,0.046228931843415096,2.709147731553314e-08,4.048443109500064e-08,1.255232649139908e-05,1.8902750573134203e-07
"Monopoly, chi = 7.5",314.0,0.999976676678104,0.010475892121988586,0.010322844888122846,0.05047141759100407,0.04622804704890587,2.6933964551561862e-08,4.024898086924967e-08,1.250361622497138e-05,1.8792818177893392e-07
"Monopoly, chi = 7.5",314.125,0.9999767313140107,0.010475460521548532,0.010322552199375482,0.05047099067203188,0.046227163074348335,2.677736701474278e-08,4.001489917896795e-08,1.24550948156712e-05,1.8683524725841558e-07
"Monopoly, chi = 7.5",314.25,0.9999767858136157,0.010475029307726536,0.010322259772403194,0.05047056413374815,0.04622627991898169,2.6621679389950036e-08,3.9782178073528504e-08,1.2406761531747036e-05,1.8574866505280566e-07
"Monopoly, chi = 7.5",314.375,0.9999768401772822,0.010474598480203889,0.01032196760699168,0.05047013797584381,0.046225397582045934,2.6466896392911854e-08,3.955080964847656e-08,1.235861564428188e-05,1.84668398260647e-07
"Monopoly, chi = 7.5",314.5,0.9999768944053722,0.010474168038658395,0.010321675702924252,0.050469712198007916,0.04622451606278049,2.6313012770031564e-08,3.932078604526049e-08,1.2310656427181306e-05,1.8359441019475755e-07
"Monopoly, chi = 7.5",314.625,0.9999769484982471,0.010473737982774484,0.010321384059988718,0.05046928679993229,0.04622363536042499,2.6160023298208115e-08,3.9092099450965535e-08,1.2262883157163414e-05,1.825266643809814e-07
"Monopoly, chi = 7.5",314.75,0.999977002456267,0.010473308312230572,0.010321092677968798,0.050468861781306745,0.046222755474219515,2.600792278466128e-08,3.8864742098048876e-08,1.2215295113747278e-05,1.8146512455695586e-07
"Monopoly, chi = 7.5",314.875,0.9999770562797908,0.01047287902670721,0.010320801556649654,0.05046843714182006,0.04622187640340438,2.5856706066773334e-08,3.8638706264105176e-08,1.2167891579248481e-05,1.8040975467100356e-07
"Monopoly, chi = 7.5",315.0,0.9999771099691768,0.010472450125884967,0.010320510695816448,0.050468012881163496,0.04622099814721944,2.570636801194457e-08,3.841398427164942e-08,1.2120671838777718e-05,1.79360518881083e-07
"Monopoly, chi = 7.5",315.125,0.9999771635247818,0.010472021609441124,0.01032022009525211,0.05046758899902461,0.046220120704905374,2.5556903517375533e-08,3.8190568487789687e-08,1.2073635180216066e-05,1.7831738155331154e-07
"Monopoly, chi = 7.5",315.25,0.9999772169469622,0.010471593477057718,0.01031992975474279,0.05046716549509435,0.046219244075702486,2.5408307509887385e-08,3.796845132396066e-08,1.2026780894202745e-05,1.7728030726071416e-07
"Monopoly, chi = 7.5",315.375,0.9999772702360729,0.010471165728414045,0.010319639674072767,0.05046674236906168,0.04621836825885139,2.5260574945749995e-08,3.7747625235664284e-08,1.1980108274123935e-05,1.7624926078202181e-07
"Monopoly, chi = 7.5",315.5,0.9999773233924677,0.010470738363189371,0.010319349853026299,0.05046631962061668,0.04621749325359253,2.5113700810510114e-08,3.7528082722213103e-08,1.1933616616101902e-05,1.7522420710047454e-07
"Monopoly, chi = 7.5",315.625,0.9999773764165,0.010470311381062788,0.010319060291387518,0.05046589724944764,0.04621661905916718,2.496768011882235e-08,3.7309816326477714e-08,1.188730521898502e-05,1.742051114026422e-07
"Monopoly, chi = 7.5",315.75,0.9999774293085216,0.01046988478171219,0.01031877098893973,0.05046547525524338,0.04621574567481617,2.4822507914279662e-08,3.709281863463255e-08,1.1841173384336647e-05,1.7319193907723535e-07
"Monopoly, chi = 7.5",315.875,0.9999774820688836,0.010469458564816556,0.010318481945466978,0.050465053637692076,0.0462148730997807,2.4678179269246133e-08,3.687708227590532e-08,1.1795220416424783e-05,1.7218465571393802e-07
"Monopoly, chi = 7.5",316.0,0.999977534697936,0.010469032730056813,0.010318193160754618,0.05046463239648413,0.04621400133330168,2.453468928469062e-08,3.666259992232846e-08,1.1749445622212378e-05,1.711832271022401e-07
"Monopoly, chi = 7.5",316.125,0.9999775871960279,0.010468607277110738,0.010317904634585859,0.050464211531307576,0.04621313037462082,2.4392033090018802e-08,3.6449364288487426e-08,1.1703848311345546e-05,1.7018761923027402e-07
"Monopoly, chi = 7.5",316.25,0.9999776395635074,0.0104681822056561,0.010317616366743899,0.050463791041850684,0.046212260222979314,2.4250205842909122e-08,3.623736813127508e-08,1.1658427796143905e-05,1.6919779828366634e-07
"Monopoly, chi = 7.5",316.375,0.9999776918007215,0.01046775751537167,0.010317328357012618,0.05046337092780223,0.04621139087761897,2.4109202729150025e-08,3.602660424964828e-08,1.1613183391590561e-05,1.682137306443901e-07
"Monopoly, chi = 7.5",316.5,0.9999777439080162,0.010467333205934692,0.010317040605174839,0.050462951188849456,0.046210522337781716,2.3969018962474555e-08,3.581706548437981e-08,1.1568114415321064e-05,1.6723538288962405e-07
"Monopoly, chi = 7.5",316.625,0.9999777958857368,0.010466909277024036,0.01031675311101449,0.05046253182468145,0.04620965460270899,2.382964978440007e-08,3.560874471781896e-08,1.1523220187613471e-05,1.6626272179061855e-07
"Monopoly, chi = 7.5",316.75,0.9999778477342274,0.01046648572831916,0.010316465874315894,0.050462112834986944,0.0462087876716428,2.3691090464066723e-08,3.540163487364864e-08,1.1478500031378463e-05,1.6529571431157548e-07
"Monopoly, chi = 7.5",316.875,0.999977899453831,0.010466062559492988,0.010316178894858929,0.050461694219450764,0.04620792154382591,2.355333629807457e-08,3.5195728916644e-08,1.1433953272148246e-05,1.6433432760851772e-07
"Monopoly, chi = 7.5",317.0,0.9999779510448898,0.010465639770226704,0.01031589217242907,0.05046127597776309,0.04620705621849989,2.3416382610329645e-08,3.4991019852438455e-08,1.1389579238067686e-05,1.633785290281873e-07
"Monopoly, chi = 7.5",317.125,0.9999780025077453,0.010465217360197659,0.010315605706809188,0.05046085810961161,0.04620619169490728,2.328022475188047e-08,3.478750072728139e-08,1.134537725988286e-05,1.6242828610692622e-07
"Monopoly, chi = 7.5",317.25,0.9999780538427374,0.010464795329082437,0.01031531949778163,0.05046044061468327,0.04620532797229054,2.3144858100762517e-08,3.4585164627805787e-08,1.1301346670932091e-05,1.6148356656958895e-07
"Monopoly, chi = 7.5",317.375,0.9999781050502057,0.01046437367655785,0.010315033545128884,0.05046002349266496,0.04620446504989265,2.3010278061845053e-08,3.438400468079639e-08,1.1257486807136224e-05,1.6054433832845957e-07
"Monopoly, chi = 7.5",317.5,0.9999781561304882,0.010463952402301736,0.010314747848634134,0.05045960674324469,0.04620360292695587,2.2876480066710005e-08,3.4184014053010374e-08,1.1213797007000274e-05,1.5961056948237622e-07
"Monopoly, chi = 7.5",317.625,0.9999782070839226,0.010463531505990113,0.010314462408079317,0.05045919036610988,0.046202741602723314,2.2743459573481326e-08,3.3985185950921445e-08,1.1170276611598605e-05,1.5868222831555455e-07
"Monopoly, chi = 7.5",317.75,0.9999782579108452,0.010463110987301898,0.01031417722324834,0.05045877436094805,0.046201881076442956,2.2611212066639683e-08,3.378751362044309e-08,1.1126924964554666e-05,1.5775928329632097e-07
"Monopoly, chi = 7.5",317.875,0.9999783086115911,0.010462690845924515,0.010313892293930873,0.05045835872745695,0.0462010213473734,2.247973305686156e-08,3.359099034668645e-08,1.1083741412028151e-05,1.5684170307597325e-07
"Monopoly, chi = 7.5",318.0,0.9999783591864951,0.01046227108154306,0.010313607619914993,0.05045794346532935,0.04620016241477572,2.2349018080878725e-08,3.339560945375218e-08,1.1040725302709581e-05,1.5592945648782174e-07
"Monopoly, chi = 7.5",318.125,0.9999784096358905,0.010461851693843952,0.010313323200989684,0.05045752857426192,0.0461993042779108,2.221906270133368e-08,3.3201364304511466e-08,1.0997875987812092e-05,1.5502251254615485e-07
"Monopoly, chi = 7.5",318.25,0.9999784599601097,0.010461432682514038,0.0103130390369442,0.050457114053949384,0.046198446936039576,2.2089862506625917e-08,3.300824830037725e-08,1.095519282106077e-05,1.5412084044518274e-07
"Monopoly, chi = 7.5",318.375,0.9999785101594845,0.010461014047238756,0.010312755127566842,0.050456699904086674,0.046197590388423096,2.1961413110765337e-08,3.281625488108344e-08,1.0912675158683811e-05,1.5322440955799447e-07
"Monopoly, chi = 7.5",318.5,0.9999785602343455,0.010460595787705012,0.0103124714726469,0.05045628612436959,0.04619673463432272,2.183371015322107e-08,3.2625377524460706e-08,1.0870322359402165e-05,1.5233318943552313e-07
"Monopoly, chi = 7.5",318.625,0.9999786101850223,0.010460177903596258,0.010312188071971306,0.05045587271449167,0.046195879672999506,2.170674929877598e-08,3.24356097462156e-08,1.0828133784420037e-05,1.5144714980550944e-07
"Monopoly, chi = 7.5",318.75,0.9999786600118439,0.010459760394601433,0.010311904925330719,0.05045545967414894,0.04619502550371519,2.158052623737727e-08,3.22469450997108e-08,1.0786108797415536e-05,1.5056626057147462e-07
"Monopoly, chi = 7.5",318.875,0.9999787097151379,0.010459343260403934,0.010311622032512024,0.05045504700303491,0.04619417212573142,2.1455036683993555e-08,3.20593771757474e-08,1.0744246764530902e-05,1.496904918117081e-07
"Monopoly, chi = 7.5",319.0,0.9999787592952315,0.010458926500689743,0.010311339393303861,0.05045463470084524,0.04619331953830948,2.1330276378467342e-08,3.187289960234615e-08,1.0702547054362866e-05,1.4881981377824266e-07
"Monopoly, chi = 7.5",319.125,0.9999788087524506,0.010458510115144076,0.010311057007494335,0.05045422276727368,0.04619246774071147,2.120624108537159e-08,3.1687506044532645e-08,1.066100903795351e-05,1.4795419689585283e-07
"Monopoly, chi = 7.5",319.25,0.9999788580871203,0.010458094103449639,0.010310774874869854,0.05045381120201327,0.04619161673219965,2.1082926593865153e-08,3.1503190204120675e-08,1.061963208878021e-05,1.4709361176105034e-07
"Monopoly, chi = 7.5",319.375,0.9999789072995647,0.010457678465296823,0.010310492995222022,0.05045340000476073,0.04619076651203552,2.0960328717552843e-08,3.131994581950209e-08,1.0578415582747e-05,1.4623802914108558e-07
"Monopoly, chi = 7.5",319.5,0.9999789563901073,0.010457263200364737,0.01031021136833479,0.05045298917520753,0.04618991707948177,2.0838443294339605e-08,3.113776666542963e-08,1.0537358898174276e-05,1.4538741997296082e-07
"Monopoly, chi = 7.5",319.625,0.9999790053590701,0.010456848308341014,0.010309929993997883,0.050452578713049215,0.04618906843380043,2.0717266186293788e-08,3.095664655281083e-08,1.0496461415790268e-05,1.4454175536244033e-07
"Monopoly, chi = 7.5",319.75,0.999979054206775,0.01045643378890965,0.010309648871998554,0.05045216861797884,0.04618822057425399,2.0596793279503256e-08,3.077657932849503e-08,1.0455722518721302e-05,1.4370100658307328e-07
"Monopoly, chi = 7.5",319.875,0.9999791029335422,0.010456019641755795,0.010309368002124834,0.05045175888969124,0.046187373500104746,2.0477020483938707e-08,3.059755887506541e-08,1.0415141592482518e-05,1.4286514507522005e-07
"Monopoly, chi = 7.5",320.0,0.9999791515396914,0.010455605866562034,0.010309087384163005,0.05045134952787789,0.04618652721061586,2.0357943733328162e-08,3.0419579110654556e-08,1.0374718024973836e-05,1.4203414244517638e-07
"Monopoly, chi = 7.5",320.125,0.9999792000255414,0.010455192463013886,0.010308807017901335,0.050450940532234576,0.04618568170504973,2.0239558985041212e-08,3.024263398876797e-08,1.0334451206477745e-05,1.4120797046433084e-07
"Monopoly, chi = 7.5",320.25,0.9999792483914101,0.010454779430794352,0.01030852690312638,0.050450531902452744,0.04618483698266942,2.012186221991854e-08,3.00667174980316e-08,1.029434052963914e-05,1.4038660106801424e-07
"Monopoly, chi = 7.5",320.375,0.9999792966376142,0.01045436676958891,0.010308247039626363,0.05045012363822764,0.04618399304273785,2.0004849442131668e-08,2.9891823661980316e-08,1.0254385389454733e-05,1.3957000635451912e-07
"Monopoly, chi = 7.5",320.5,0.99997934476447,0.010453954479078882,0.010307967427186692,0.05044971573924972,0.04618314988451838,1.9888516679048064e-08,2.9717946538856332e-08,1.0214585183263897e-05,1.3875815858415857e-07
"Monopoly, chi = 7.5",320.625,0.9999793927722928,0.010453542558949883,0.010307688065595675,0.050449308205214594,0.04618230750727394,1.9772859981096732e-08,2.9545080221407974e-08,1.0174939310739947e-05,1.3795103017832237e-07
"Monopoly, chi = 7.5",320.75,0.9999794406613964,0.010453131008884443,0.010307408954639524,0.05044890103581359,0.04618146591026819,1.9657875421632778e-08,2.9373218836687513e-08,1.0135447173880485e-05,1.3714859371854195e-07
"Monopoly, chi = 7.5",320.875,0.9999794884320946,0.01045271982856575,0.010307130094104888,0.05044849423073987,0.04618062509276449,1.954355909680607e-08,2.9202356545853687e-08,1.0096108176998795e-05,1.3635082194556028e-07
"Monopoly, chi = 7.5",321.0,0.9999795360846999,0.01045230901767781,0.01030685148377897,0.050448087789686916,0.04617978505402637,1.9429907125428387e-08,2.9032487543973725e-08,1.0056921726714993e-05,1.355576877584112e-07
"Monopoly, chi = 7.5",321.125,0.9999795836195238,0.010451898575903108,0.010306573123447932,0.05044768171234629,0.04617894579331777,1.931691564884205e-08,2.8863606059825656e-08,1.0017887231946768e-05,1.3476916421349944e-07
"Monopoly, chi = 7.5",321.25,0.9999796310368769,0.01045148850292451,0.010306295012898191,0.05044727599841062,0.0461781073099023,1.9204580830788537e-08,2.8695706355702632e-08,9.979004103900573e-06,1.339852245236825e-07
"Monopoly, chi = 7.5",321.375,0.9999796783370695,0.010451078798424378,0.010306017151915816,0.05044687064757268,0.04617726960304413,1.909289885727975e-08,2.8528782727219495e-08,9.940271756063036e-06,1.332058420573701e-07
"Monopoly, chi = 7.5",321.5,0.9999797255204104,0.010450669462086254,0.010305739540287667,0.0504464656595241,0.046176432672007814,1.898186593646666e-08,2.836282950311708e-08,9.90168960419159e-06,1.3243099033761054e-07
"Monopoly, chi = 7.5",321.625,0.9999797725872075,0.010450260493598665,0.010305462177803986,0.05044606103396339,0.04617559651606707,1.887147829850125e-08,2.819784104505511e-08,9.863257066301993e-06,1.3166064304112208e-07
"Monopoly, chi = 7.5",321.75,0.9999798195377684,0.010449851892652934,0.01030518506425691,0.05044565677058985,0.04617476113450326,1.8761732195409674e-08,2.803381174742265e-08,9.824973562660283e-06,1.3089477399741317e-07
"Monopoly, chi = 7.5",321.875,0.999979866372399,0.010449443658942095,0.010304908199439727,0.05044525286910484,0.046173926526597894,1.865262390097633e-08,2.7870736037164107e-08,9.786838515777482e-06,1.3013335718796324e-07
"Monopoly, chi = 7.5",322.0,0.9999799130914051,0.010449035792155583,0.01030463158314328,0.05044484932920679,0.04617309269163294,1.8544149710616456e-08,2.7708608373588994e-08,9.748851350400807e-06,1.2937636674534255e-07
"Monopoly, chi = 7.5",322.125,0.9999799596950911,0.010448628291988931,0.010304355215162543,0.05044444615059837,0.04617225962889021,1.843630594125215e-08,2.7547423248184913e-08,9.711011493505318e-06,1.2862377695233239e-07
"Monopoly, chi = 7.5",322.25,0.9999800061837608,0.010448221158130298,0.01030407909528748,0.05044404333297764,0.046171427337651665,1.832908893118635e-08,2.738717518443098e-08,9.673318374284966e-06,1.2787556224105695e-07
"Monopoly, chi = 7.5",322.375,0.9999800525577172,0.01044781439027424,0.010303803223312393,0.05044364087604657,0.04617059581719927,1.822249503997984e-08,2.7227858737611152e-08,9.635771424144189e-06,1.271316971921146e-07
"Monopoly, chi = 7.5",322.5,0.9999800988172621,0.010447407988110093,0.010303527599028035,0.050443238779502866,0.04616976506681558,1.811652064832883e-08,2.7069468494634332e-08,9.598370076690337e-06,1.2639215653373054e-07
"Monopoly, chi = 7.5",322.625,0.999980144962697,0.010447001951329346,0.010303252222226613,0.05044283704304767,0.046168935085782556,1.8011162157970272e-08,2.69119990738886e-08,9.56111376773396e-06,1.2565691514106006e-07
"Monopoly, chi = 7.5",322.75,0.9999801909943221,0.010446596279625308,0.010302977092701563,0.05044243566638151,0.04616810587338269,1.7906415991545753e-08,2.675544512504053e-08,9.524001935276296e-06,1.2492594803525178e-07
"Monopoly, chi = 7.5",322.875,0.999980236912437,0.010446190972687251,0.01030270221024358,0.050442034649202536,0.046167277428898666,1.780227859246261e-08,2.6599801328826736e-08,9.48703401949432e-06,1.2419923038250653e-07
"Monopoly, chi = 7.5",323.0,0.9999802827173403,0.01044578603020611,0.010302427574644479,0.0504416339912106,0.046166449751613145,1.7698746424776624e-08,2.6445062396877585e-08,9.450209462733456e-06,1.2347673749323513e-07
"Monopoly, chi = 7.5",323.125,0.9999803284093298,0.010445381451873455,0.010302153185696503,0.05044123369210561,0.04616562284080873,1.7595815973069536e-08,2.6291223071533516e-08,9.41352770949794e-06,1.2275844482121818e-07
"Monopoly, chi = 7.5",323.25,0.9999803739887025,0.010444977237379409,0.010301879043190904,0.05044083375158677,0.046164796695768374,1.7493483742330604e-08,2.6138278125669588e-08,9.376988206443196e-06,1.2204432796277547e-07
"Monopoly, chi = 7.5",323.375,0.9999804194557548,0.01044457338641477,0.01030160514691939,0.050440434169352524,0.04616397131577522,1.7391746257838308e-08,2.598622236251654e-08,9.34059040236723e-06,1.213343626559385e-07
"Monopoly, chi = 7.5",323.5,0.9999804648107817,0.010444169898669909,0.010301331496673371,0.05044003494510263,0.04616314670011226,1.7290600065043032e-08,2.5835050615486177e-08,9.3043337482026e-06,1.2062852477962996e-07
"Monopoly, chi = 7.5",323.625,0.9999805100540781,0.010443766773836263,0.010301058092244979,0.050439636078536354,0.046162322848062744,1.7190041729449753e-08,2.5684757747995268e-08,9.268217697007915e-06,1.1992679035284165e-07
"Monopoly, chi = 7.5",323.75,0.9999805551859373,0.010443364011602469,0.010300784933424435,0.05043923756935195,0.046161499758909805,1.709006783650139e-08,2.553533865329117e-08,9.232241703959684e-06,1.192291355338265e-07
"Monopoly, chi = 7.5",323.875,0.9999806002066525,0.010442961611659266,0.010300512020003387,0.05043883941724851,0.0461606774319372,1.6990674991463137e-08,2.538678825427903e-08,9.196405226344152e-06,1.1853553661928567e-07
"Monopoly, chi = 7.5",324.0,0.9999806451165155,0.010442559573695755,0.010300239351772362,0.05043844162192439,0.04615985586642844,1.6891859819307535e-08,2.5239101503349264e-08,9.160707723548928e-06,1.1784597004356853e-07
