sigma,time,output_counterfactual_ratio,consumption_counterfactual_ratio,wage_counterfactual_ratio,capital_counterfactual_ratio,price_counterfactual_ratio
0.9,0.47000000000000003,0.6710962771238872,0.8614086091877938,0.6289594375469114,0.9765749694822531,129.81119193546078
0.9,0.48,0.6709898918095297,0.8611392972605335,0.6288602686188031,0.9760906991545831,129.78343654456066
0.9,0.49,0.6708836002225121,0.8608702691733985,0.6287611874210055,0.9756070060506825,129.75570115058582
0.9,0.5,0.6707774023051453,0.8606015246435859,0.6286621938998054,0.9751238894644828,129.72798573757524
0.9,0.51,0.6706712979997894,0.8603330633886437,0.6285632880015353,0.9746413486909908,129.7002902895833
0.9,0.52,0.6705652872488551,0.8600648851264697,0.6284644696725749,0.9741593830262864,129.67261479067716
0.9,0.53,0.6704593699948022,0.8597969895753115,0.6283657388593493,0.9736779917675191,129.64495922493867
0.9,0.54,0.6703535461801406,0.8595293764537654,0.6282670955083309,0.9731971742129091,129.61732357646295
0.9,0.55,0.6702478157474094,0.8592620454807387,0.6281685395660186,0.9727169296616612,129.589707829359
0.9,0.56,0.6701421786389289,0.8589949963750068,0.6280700709787026,0.9722372574129593,129.5621119677415
0.9,0.5700000000000001,0.6700366347968802,0.8587282288553597,0.6279716896925401,0.9717581567662913,129.5345359757341
0.9,0.58,0.6699311841634922,0.8584617426409286,0.6278733956537328,0.9712796270221955,129.5069798374734
0.9,0.59,0.6698258266810416,0.8581955374511926,0.627775188808527,0.970801667482275,129.47944353711017
0.9,0.6,0.669720562291856,0.8579296130059776,0.6276770691032165,0.9703242774491945,129.45192705880945
0.9,0.61,0.6696153909383118,0.8576639690254558,0.6275790364841406,0.9698474562266793,129.42443038674958
0.9,0.62,0.6695103125628361,0.8573986052301458,0.6274810908976851,0.9693712031195139,129.39695350512247
0.9,0.625,0.6694578082238957,0.8572660283147017,0.6274321507249486,0.9691332893922215,129.38322248078518
0.9,0.63,0.6694053271079046,0.8571335213409116,0.6273832322902825,0.9688955174335397,129.36949639813457
0.9,0.64,0.6693004345160434,0.856868717078962,0.627285460608411,0.9684203984756528,129.3420590500052
0.9,0.65,0.6691956347298275,0.8566041921658502,0.627187775798595,0.967945845553803,129.31464144496772
0.9,0.66,0.6690909276918464,0.8563399463234117,0.6270901778073716,0.9674718579768524,129.2872435672684
0.9,0.67,0.668986313344448,0.8560759792733059,0.6269926665810479,0.9669984350535354,129.25986540115872
0.9,0.68,0.6688817916298829,0.8558122907372797,0.6268952420658371,0.9665255760930472,129.23250693089977
0.9,0.6900000000000001,0.6687773624904509,0.855548880437422,0.626797904207999,0.9660532804056312,129.20516814076566
0.9,0.7000000000000001,0.6686730258685006,0.8552857480961645,0.6267006529538385,0.9655815473025771,129.1778490150451
0.9,0.71,0.6685687817064304,0.8550228934362812,0.6266034882497067,0.9651103760962211,129.15054953803966
0.9,0.72,0.6684646299466883,0.8547603161808889,0.6265064100420015,0.9646397660999448,129.12326969406445
0.9,0.73,0.6683605705317716,0.854498016053445,0.626409418277166,0.9641697166281734,129.09600946744928
0.9,0.74,0.6682566034042267,0.8542359927777485,0.62631251290169,0.9637002269963723,129.06876884253643
0.9,0.75,0.6681527285066494,0.8539742460779394,0.6262156938621086,0.9632312965210464,129.0415478036824
0.9,0.76,0.6680489457816854,0.8537127756784966,0.6261189611050035,0.9627629245197391,129.01434633525633
0.9,0.77,0.6679452551719742,0.8534515813041429,0.6260223145769502,0.9622951103108122,128.98716442164059
0.9,0.78,0.6678416566199006,0.8531906626794017,0.6259257542242807,0.9618278532124358,128.9600020472217
0.9,0.79,0.6677381500677915,0.8529300195289493,0.6258292799932716,0.9613611525433856,128.93285919639627
0.9,0.8,0.6676347354580217,0.8526696515778008,0.6257328918302444,0.96089500762347,128.90573585357524
0.9,0.81,0.6675314127330165,0.8524095585513098,0.6256365896815672,0.9604294177735311,128.87863200318247
0.9,0.8200000000000001,0.667428181835251,0.8521497401751683,0.6255403734936547,0.9599643823154411,128.8515476296552
0.9,0.8300000000000001,0.6673250427072478,0.8518901961754055,0.6254442432129657,0.9594999005721021,128.82448271744457
0.9,0.84,0.6672219952915796,0.8516309262783882,0.6253481987860059,0.9590359718674435,128.79743725101474
0.9,0.85,0.6671190395308678,0.8513719302108195,0.6252522401593267,0.9585725955264195,128.7704112148439
0.9,0.86,0.6670161753677839,0.8511132076997385,0.6251563672795256,0.9581097708750095,128.74340459342275
0.9,0.87,0.6669134027450466,0.8508547584725205,0.6250605800932446,0.957647497240214,128.71641737125637
0.9,0.875,0.6668620507434115,0.8507256362552381,0.6250127186185029,0.9574165668439727,128.70293103005451
0.9,0.88,0.6668107216053464,0.8505965822567352,0.6249648785470971,0.9571857739497383,128.6894495328599
0.9,0.89,0.6667081318911156,0.850338678779752,0.624869262587452,0.9567246003310815,128.6625010627539
0.9,0.9,0.6666056335447613,0.8500810477691471,0.6247737321606525,0.9562639757124665,128.6355719454701
0.9,0.91,0.6665032265087405,0.8498236889528314,0.6246782872130879,0.955803899423135,128.6086621655531
0.9,0.92,0.6664009107255592,0.8495666020590502,0.6245829276911944,0.9553443707933461,128.58177170756093
0.9,0.93,0.6662986861377719,0.8493097868163825,0.6244876535414521,0.9548853891543742,128.5549005560659
0.9,0.9400000000000001,0.6661965526879818,0.8490532429537401,0.6243924647103878,0.9544269538385072,128.52804869565182
0.9,0.9500000000000001,0.666094510318842,0.8487969702003682,0.6242973611445737,0.9539690641790449,128.50121611091734
0.9,0.96,0.6659925589730534,0.8485409682858435,0.6242023427906268,0.9535117195102976,128.47440278647375
0.9,0.97,0.6658906985933661,0.8482852369400748,0.6241074095952109,0.9530549191675847,128.44760870694557
0.9,0.98,0.6657889291225786,0.8480297758933021,0.6240125615050336,0.9525986624872306,128.42083385697083
0.9,0.99,0.6656872505034291,0.8477745848759028,0.6239177984667452,0.9521429488061285,128.39407822119722
0.9,1.0,0.66558566267841,0.847519663618076,0.6238231204267617,0.951687777461005,128.3673417842772
0.9,1.01,0.6654841655900154,0.8472650118502675,0.6237285273314995,0.9512331477893984,128.34062453087577
0.9,1.02,0.6653827591807868,0.8470106293032543,0.6236340191274194,0.9507790591298508,128.31392644567057
0.9,1.03,0.6652814433933155,0.8467565157081429,0.6235395957610289,0.9503255108219053,128.28724751335233
0.9,1.04,0.665180218170241,0.846502670796369,0.6234452571788798,0.9498725022061059,128.26058771862543
0.9,1.05,0.6650790834542517,0.8462490942996973,0.6233510033275703,0.9494200326239943,128.23394704620682
0.9,1.06,0.6649780391880844,0.8459957859502206,0.623256834153743,0.9489681014181106,128.20732548082663
0.9,1.07,0.6648770853145249,0.84574274548036,0.6231627496040865,0.9485167079319875,128.18072300722838
0.9,1.08,0.6647762217764065,0.8454899726228637,0.6230687496253338,0.9480658515101525,128.15413961016884
0.9,1.09,0.6646754485166108,0.8452374671108044,0.6229748341642626,0.9476155314981206,128.1275752744174
0.9,1.1,0.6645747654779242,0.8449852286773313,0.6228810031675597,0.9471657472418242,128.10102998475176
0.9,1.11,0.6644741726029112,0.8447332570554553,0.6227872565817003,0.9467164980871157,128.07450372595733
0.9,1.12,0.6643736698341558,0.8444815519784626,0.6226935943531771,0.9462677833807174,128.04799648282884
0.9,1.125,0.6643234522216954,0.8443557993110387,0.6226467948562079,0.9460436262417554,128.03474998739185
0.9,1.1300000000000001,0.6642732571142899,0.8442301131799658,0.6226000164285274,0.9458196024703397,128.0215082401761
0.9,1.1400000000000001,0.6641729343859946,0.8439789403939029,0.6225065227543346,0.9453719547046809,127.99503898282101
0.9,1.1500000000000001,0.6640727015919984,0.8437280333545365,0.6224131132772266,0.9449248394334232,127.96858869559854
0.9,1.16,0.6639725586750795,0.8434773917964541,0.6223197879438769,0.9444782560072322,127.94215736335681
0.9,1.17,0.6638725055780632,0.8432270154545672,0.6222265467010031,0.9440322037777561,127.91574497095709
0.9,1.18,0.663772542243824,0.8429769040641106,0.6221333894953693,0.9435866820976224,127.88935150327305
0.9,1.19,0.6636726686152837,0.8427270573606424,0.6220403162737831,0.9431416903204367,127.86297694519213
0.9,1.2,0.6635728846354094,0.8424774750800359,0.6219473269830945,0.9426972278007654,127.83662128161293
0.9,1.21,0.6634731902470379,0.8422281569581793,0.6218544215700288,0.942253293893447,127.81028449744397
0.9,1.22,0.6633735853928157,0.8419791027308763,0.6217615999811302,0.9418098879533507,127.7839665775988
0.9,1.23,0.6632740700154222,0.8417303121342234,0.6216688621629725,0.9413670093362544,127.75766750700336
0.9,1.24,0.6631746440575836,0.8414817849046394,0.6215762080621741,0.940924657398909,127.73138727059666
0.9,1.25,0.6630753074620748,0.841233520778864,0.6214836376253978,0.9404828314990366,127.70512585333049
0.9,1.26,0.6629760601717186,0.840985519493958,0.6213911507993519,0.9400415309953298,127.6788832401705
0.9,1.27,0.6628769021293867,0.8407377807873015,0.6212987475307901,0.9396007552474502,127.65265941609248
0.9,1.28,0.6627778332779977,0.8404903043965952,0.6212064277665094,0.9391605036160253,127.62645436608834
0.9,1.29,0.6626788535605193,0.840243090059859,0.6211141914533533,0.9387207754626479,127.60026807516013
0.9,1.3,0.6625799629199662,0.8399961375154309,0.6210220385382089,0.9382815701498748,127.57410052832421
0.9,1.31,0.6624811612993925,0.8397494465019509,0.620929968967999,0.9378428870411866,127.54795171060876
0.9,1.32,0.66238244864169,0.8395030167580187,0.6208379826894931,0.9374047255001993,127.5218216070489
0.9,1.33,0.662283824889597,0.8392568480222083,0.6207460796493125,0.9369670848906907,127.49571020268732
0.9,1.34,0.6621852899858914,0.839010940033398,0.6206542597941165,0.9365299645773658,127.46961748257804
0.9,1.35,0.6620868438733982,0.8387652925307834,0.6205625230706077,0.9360933639258882,127.44354343178937
0.9,1.36,0.6619884864949915,0.8385199052538768,0.6204708694255345,0.935657282302878,127.41748803540123
0.9,1.37,0.6618902177935927,0.8382747779425073,0.6203792988056895,0.9352217190759112,127.39145127850618
0.9,1.375,0.6618411166789469,0.8381523116926818,0.6203335446136125,0.935004131663572,127.37843988521372
0.9,1.3800000000000001,0.6617920377121703,0.8380299103368194,0.6202878111579098,0.9347866736135166,127.36543314621005
0.9,1.3900000000000001,0.661693946193742,0.8377853021772736,0.6201964064290771,0.9343521452851762,127.3394336236311
0.9,1.4000000000000001,0.6615959431813722,0.8375409532046451,0.6201050845661182,0.9339181334613214,127.31345269589991
0.9,1.41,0.6614980286181729,0.8372968631600238,0.6200138455160031,0.9334846375133331,127.28749034816018
0.9,1.42,0.6614002024472863,0.837053031784782,0.61992268922573,0.9330516568134675,127.26154656556702
0.9,1.43,0.6613024646116664,0.8368094588202045,0.6198316156421181,0.932619190734,127.23562133328231
0.9,1.44,0.6612048150541493,0.8365661440076139,0.6197406247118726,0.9321872386475042,127.20971463647504
0.9,1.45,0.6611072537176168,0.8363230870886407,0.619649716381743,0.9317557999274871,127.18382646032792
0.9,1.46,0.6610097805449978,0.8360802878052285,0.6195588905985212,0.9313248739483994,127.15795679003503
0.9,1.47,0.6609123954792685,0.8358377458996332,0.6194681473090439,0.930894460085633,127.13210561080388
0.9,1.48,0.6608150984634532,0.8355954611144238,0.6193774864601929,0.9304645577155224,127.10627290785426
0.9,1.49,0.6607178894406237,0.8353534331924801,0.6192869079988934,0.9300351662153389,127.08045866641778
0.9,1.5,0.6606207683538987,0.8351116618769935,0.6191964118721155,0.9296062849632931,127.05466287173934
0.9,1.51,0.6605237351464449,0.8348701469114659,0.6191059980268733,0.9291779133385308,127.028885509076
0.9,1.52,0.6604267897614763,0.83462888803971,0.619015666410225,0.9287500507211321,127.00312656369768
0.9,1.53,0.6603299321422231,0.8343878850057957,0.6189254169692442,0.9283226964919901,126.97738602088543
0.9,1.54,0.6602331622317081,0.8341471375536711,0.6188352496508055,0.9278958500319274,126.95166386592547
0.9,1.55,0.6601364799728738,0.8339066454273824,0.6187451644017076,0.9274695107222009,126.92596008411348
0.9,1.56,0.6600398853087096,0.8336664083712838,0.618655161168792,0.9270436779449946,126.9002746607575
0.9,1.57,0.6599433781822518,0.8334264261300383,0.6185652398989447,0.9266183510834227,126.87460758117797
0.9,1.58,0.6598469585365844,0.8331866984486174,0.618475400539096,0.9261935295215251,126.84895883070733
0.9,1.59,0.6597506263148383,0.8329472250723003,0.6183856430362195,0.92576921264427,126.82332839469099
0.9,1.6,0.6596543814601922,0.8327080057466743,0.6182959673373337,0.9253453998375495,126.79771625848593
0.9,1.61,0.6595582239158713,0.8324690402176329,0.6182063733895008,0.924922090488179,126.77212240746259
0.9,1.62,0.6594621536251483,0.8322303282313769,0.6181168611398269,0.9244992839838947,126.74654682700265
0.9,1.625,0.6594141511821715,0.8321110672375648,0.6180721356352822,0.9242880691075791,126.73376588366914
0.9,1.6300000000000001,0.6593661705313429,0.831991869534413,0.618027430535462,0.9240769797133537,126.72098950250026
0.9,1.6400000000000001,0.6592702745777744,0.831753663873473,0.617938081523555,0.923655177065946,126.69545041936132
0.9,1.6500000000000001,0.6591744657075431,0.8315157109951489,0.6178488140510459,0.9232338754309394,126.66992956299589
0.9,1.6600000000000001,0.659078743863703,0.8312780106461849,0.6177596280648302,0.9228130741981564,126.64442691882459
0.9,1.67,0.658983108989356,0.8310405625736306,0.617670523511848,0.9223927727583363,126.61894247227949
0.9,1.68,0.6588875610276502,0.8308033665248401,0.6175815003390823,0.921972970503133,126.59347620880553
0.9,1.69,0.6587920999217812,0.830566422247472,0.6174925584935604,0.9215536668251143,126.56802811385992
0.9,1.7,0.6586967256149913,0.8303297294894881,0.6174036979223537,0.9211348611177593,126.54259817291141
0.9,1.71,0.65860143805057,0.830093287999154,0.617314918572577,0.9207165527754589,126.5171863714414
0.9,1.72,0.6585062371718532,0.8298570975250381,0.6172262203913886,0.9202987411935116,126.49179269494384
0.9,1.73,0.6584111229222241,0.8296211578160113,0.6171376033259913,0.9198814257681234,126.46641712892416
0.9,1.74,0.6583160952451127,0.8293854686212464,0.6170490673236306,0.9194646058964068,126.44105965890033
0.9,1.75,0.6582211540839259,0.8291500296901015,0.6169606123315305,0.9190482809761089,126.41572027040077
0.9,1.76,0.6581262993818519,0.8289148407717951,0.6168722382967059,0.9186324504048453,126.39039894895865
0.9,1.77,0.658031531082062,0.8286799016157428,0.6167839451661548,0.918217113580887,126.36509568011715
0.9,1.78,0.657936849127774,0.8284452119716615,0.6166957328869183,0.9178022699034076,126.33981044943243
0.9,1.79,0.6578422534622523,0.8282107715895682,0.616607601406082,0.9173879187724807,126.31454324247208
0.9,1.8,0.6577477440288088,0.8279765802197805,0.6165195506707744,0.9169740595890805,126.289294044816
0.9,1.81,0.6576533207708007,0.8277426376129151,0.6164315806281677,0.9165606917550781,126.2640628420564
0.9,1.82,0.6575589836316329,0.8275089435198885,0.6163436912254775,0.9161478146732417,126.23884961979735
0.9,1.83,0.6574647325547562,0.8272754976919156,0.616255882409963,0.9157354277472334,126.21365436365473
0.9,1.84,0.6573705674836685,0.8270422998805094,0.6161681541289267,0.9153235303816096,126.188477059257
0.9,1.85,0.6572764883619133,0.8268093498374812,0.6160805063297143,0.9149121219818172,126.16331769224388
0.9,1.86,0.6571824951329857,0.82657664731478,0.615992938959624,0.914501201953823,126.13817624826505
0.9,1.87,0.6570885877401726,0.8263441920642348,0.6159054519657563,0.914090769703499,126.11305271297553
0.9,1.875,0.657041666214586,0.8262280570885278,0.6158617385933741,0.913885736309491,126.10049765660912
0.9,1.8800000000000001,0.6569947661267664,0.8261119838379052,0.6158180452952153,0.913680824637445,126.08794707204054
0.9,1.8900000000000001,0.6569010302361051,0.8258800223881477,0.6157307188951484,0.9132713661631496,126.06285931113867
0.9,1.9000000000000001,0.6568073800115741,0.8256483074676144,0.6156434727127467,0.9128623936889881,126.03778941595873
0.9,1.9100000000000001,0.6567138153966045,0.8254168388292543,0.6155563066952442,0.9124539066242211,126.01273737220303
0.9,1.92,0.6566203363346739,0.8251856162263116,0.6154692207899184,0.9120459043789935,125.98770316558449
0.9,1.93,0.6565269427693062,0.8249546394123256,0.6153822149440896,0.9116383863643324,125.96268678182909
0.9,1.94,0.6564336346440719,0.8247239081411301,0.6152952891051218,0.911231351992146,125.93768820667366
0.9,1.95,0.6563404119025863,0.8244934221668536,0.615208443220421,0.9108248006752213,125.91270742586804
0.9,1.96,0.6562472744885116,0.8242631812439163,0.6151216772374367,0.9104187318272196,125.88774442517237
0.9,1.97,0.6561542223454303,0.8240331851268257,0.615034991103542,0.9100131448621975,125.86279919035732
0.9,1.98,0.6560612554167393,0.8238034335700053,0.6149483847659329,0.9096080391941894,125.83787170719776
0.9,1.99,0.6559683736458551,0.8235739263281304,0.6148618581718235,0.909203414238006,125.81296196148006
0.9,2.0,0.6558755769762417,0.8233446631561695,0.6147754112684717,0.9087992694093336,125.78806993900305
0.9,2.0100000000000002,0.655782865351408,0.8231156438093831,0.6146890440031779,0.9083956041247314,125.76319562557676
0.9,2.02,0.6556902387149095,0.8228868680433239,0.6146027563232859,0.9079924178016304,125.73833900702361
0.9,2.0300000000000002,0.6555976970103478,0.8226583356138361,0.6145165481761817,0.907589709858331,125.71350006917723
0.9,2.04,0.6555052401813699,0.8224300462770545,0.6144304195092952,0.9071874797140026,125.68867879788307
0.9,2.05,0.6554128681716695,0.8222019997894052,0.6143443702700983,0.9067857267886822,125.66387517899862
0.9,2.06,0.6553205809249856,0.8219741959076042,0.6142584004061058,0.9063844505032727,125.63908919839291
0.9,2.07,0.6552283783850991,0.8217466343886509,0.6141725098648723,0.9059836502795262,125.61432084194652
0.9,2.08,0.6551362604956841,0.8215193149895835,0.6140866985938489,0.9055833255394685,125.58957009554811
0.9,2.09,0.6550442272002552,0.8212922374674003,0.6140009665403351,0.9051834757051989,125.56483694509265
0.9,2.1,0.6549522784423591,0.8210654015793655,0.6139153136516604,0.9047841001996237,125.54012137648603
0.9,2.11,0.6548604141655879,0.8208388070830324,0.6138297398751958,0.904385198446511,125.51542337564659
0.9,2.12,0.6547686343135791,0.8206124537362428,0.6137442451583556,0.9039867698704878,125.49074292850358
0.9,2.125,0.65472277602926,0.820499367418331,0.6137015274308731,0.9037877328443155,125.47840928317498
0.9,2.13,0.6546769388300167,0.8203863412971261,0.6136588294485967,0.9035888138970393,125.46608002099913
0.9,2.14,0.6545853276586296,0.820160469524099,0.6135734926934189,0.9031913299525066,125.441434639085
0.9,2.15,0.6544938007431929,0.819934838175866,0.6134882348403639,0.902794317464087,125.41680676872672
0.9,2.16,0.6544023580275276,0.8197094470114172,0.613403055837017,0.9023977758598309,125.39219639589946
0.9,2.17,0.654310999455499,0.8194842957900298,0.613317955631005,0.902001704568641,125.36760350659169
0.9,2.18,0.6542197249711295,0.8192593842714422,0.6132329341701024,0.9016061030206957,125.34302808680509
0.9,2.19,0.6541285345188351,0.8190347122162279,0.6131479914024576,0.9012109706483582,125.31847012256154
0.9,2.2,0.6540374280422027,0.8188102793838513,0.6130631272754302,0.9008163068814818,125.29392959987327
0.9,2.21,0.6539464054847298,0.8185860855338498,0.6129783417362945,0.9004221111502566,125.26940650476033
0.9,2.22,0.653855466789961,0.8183621304260457,0.6128936347323679,0.9000283828857214,125.24490082325515
0.9,2.23,0.6537646119014853,0.8181384138205458,0.6128090062110109,0.899635121519763,125.22041254140026
0.9,2.24,0.6536738407629378,0.8179149354777413,0.6127244561196251,0.8992423264851123,125.19594164525128
0.9,2.25,0.6535831533179987,0.8176916951583072,0.6126399844056555,0.898849997215346,125.1714881208741
0.9,2.2600000000000002,0.653492549510394,0.8174686926232017,0.6125555910165896,0.8984581331448833,125.14705195434685
0.9,2.27,0.6534020292838948,0.8172459276336658,0.6124712758999565,0.8980667337089846,125.12263313175838
0.9,2.2800000000000002,0.6533115925823173,0.8170233999512234,0.612387039003328,0.8976757983437503,125.09823163921017
0.9,2.29,0.6532212393495231,0.8168011093376806,0.612302880274318,0.8972853264861199,125.07384746281372
0.9,2.3000000000000003,0.653130969529419,0.8165790555551243,0.6122187996605823,0.8968953175738693,125.04948058869289
0.9,2.31,0.6530407830659568,0.8163572383659238,0.6121347971098194,0.8965057710456108,125.02513100298293
0.9,2.32,0.6529506799031335,0.8161356575327287,0.6120508725697693,0.8961166863407906,125.00079869183017
0.9,2.33,0.6528606599849913,0.8159143128184686,0.6119670259882148,0.8957280628996881,124.97648364139238
0.9,2.34,0.6527707232556171,0.8156932039863539,0.6118832573129797,0.8953399001634138,124.95218583783864
0.9,2.35,0.652680869659143,0.8154723307998744,0.6117995664919307,0.8949521975739083,124.92790526734979
0.9,2.36,0.6525910991397454,0.8152516930227988,0.6117159534729756,0.8945649545739413,124.90364191611751
0.9,2.37,0.6525014116416461,0.8150312904191748,0.6116324182040642,0.8941781706071094,124.8793957703451
0.9,2.375,0.6524565990081649,0.8149211772337481,0.6115906797096209,0.8939849505874687,124.86727914519784
0.9,2.38,0.6524118071091116,0.8148111227533285,0.6115489606331886,0.8937918451178345,124.85516681624728
0.9,2.39,0.6523222854864533,0.8145911897898637,0.6114655807083825,0.8934059775513643,124.83095504004969
0.9,2.4,0.6522328467179656,0.8143714912935567,0.6113822783776627,0.8930205673535341,124.80676042798801
0.9,2.41,0.6521434907475392,0.8141520270287403,0.6112990535886618,0.8926356139692906,124.78258296629734
0.9,2.42,0.652054217518914,0.8139327967597363,0.6112159062888688,0.8922511168436625,124.75842264122058
0.9,2.43,0.6519650269758747,0.8137138002511436,0.6111328364258136,0.8918670754224985,124.73427943901196
0.9,2.44,0.6518759190622503,0.813495037267839,0.6110498439470682,0.8914834891524701,124.71015334593686
0.9,2.45,0.6517868937219151,0.8132765075749753,0.6109669288002467,0.8911003574810694,124.68604434827171
0.9,2.46,0.6516979508987882,0.813058210937982,0.6108840909330049,0.8907176798566075,124.66195243230511
0.9,2.47,0.6516090905368328,0.8128401471225642,0.6108013302930396,0.8903354557282136,124.63787758433527
0.9,2.48,0.651520312580058,0.8126223158947029,0.6107186468280912,0.8899536845458331,124.61381979067295
0.9,2.49,0.6514316169725163,0.8124047170206535,0.6106360404859394,0.8895723657602264,124.58977903763915
0.9,2.5,0.6513430036583049,0.8121873502669467,0.610553511214407,0.8891914988229679,124.56575531156729
0.9,2.5100000000000002,0.6512544725815667,0.8119702154003867,0.6104710589613583,0.8888110831864441,124.5417485988007
0.9,2.52,0.6511660236864878,0.8117533121880525,0.6103886836746989,0.8884311183038527,124.51775888569412
0.9,2.5300000000000002,0.6510776569172995,0.8115366403972955,0.6103063853023756,0.8880516036292001,124.49378615861401
0.9,2.54,0.650989372218277,0.8113201997957409,0.6102241637923769,0.8876725386173017,124.46983040393751
0.9,2.5500000000000003,0.6509011695337404,0.811103990151286,0.610142019092733,0.8872939227237796,124.44589160805225
